name	taxa	splits	postlevels	prelevels
N1	10575	10574	67	1
N2	669	668	35	2
N3	9906	9905	66	2
N4	4	3	3	3
N5	665	664	34	3
N6	1454	1453	42	3
N7	8452	8451	65	3
N8	2	1	2	4
N9	2	1	2	4
N10	297	296	33	4
N11	368	367	31	4
G001873755	1	0	1	4
N12	1453	1452	41	4
N13	43	42	13	4
N14	8409	8408	64	4
G000830275	1	0	1	5
G000402355	1	0	1	5
G000830295	1	0	1	5
G001871415	1	0	1	5
N15	7	6	5	5
N16	290	289	32	5
N17	2	1	2	5
N18	366	365	30	5
N19	504	503	27	5
N20	949	948	40	5
N21	3	2	3	5
N22	40	39	12	5
N23	3708	3707	49	5
N24	4701	4700	63	5
N25	3	2	3	6
N26	4	3	4	6
N27	48	47	12	6
N28	242	241	31	6
G001871535	1	0	1	6
G001871475	1	0	1	6
N29	60	59	16	6
N30	306	305	29	6
N31	13	12	11	6
N32	491	490	26	6
N33	61	60	15	6
N34	888	887	39	6
G000212395	1	0	1	6
N35	2	1	2	6
N36	5	4	4	6
N37	35	34	11	6
N38	2	1	2	6
N39	3706	3705	48	6
N40	3	2	3	6
N41	4698	4697	62	6
G001940645	1	0	1	7
N42	2	1	2	7
G001940655	1	0	1	7
N43	3	2	3	7
N44	2	1	2	7
N45	46	45	11	7
N46	70	69	17	7
N47	172	171	30	7
N48	5	4	5	7
N49	55	54	15	7
N50	55	54	14	7
N51	251	250	28	7
N52	2	1	2	7
N53	11	10	10	7
N54	64	63	22	7
N55	427	426	25	7
G001773455	1	0	1	7
N56	60	59	14	7
N57	42	41	11	7
N58	846	845	38	7
G000021645	1	0	1	7
G000020965	1	0	1	7
N59	2	1	2	7
N60	3	2	3	7
G000745455	1	0	1	7
N61	34	33	10	7
G001791795	1	0	1	7
G001872985	1	0	1	7
N62	40	39	12	7
N63	3666	3665	47	7
G001509285	1	0	1	7
N64	2	1	2	7
N65	36	35	11	7
N66	4662	4661	61	7
G001940755	1	0	1	8
G001940725	1	0	1	8
G001563325	1	0	1	8
N67	2	1	2	8
G001515215	1	0	1	8
G001515205	1	0	1	8
N68	8	7	6	8
N69	38	37	10	8
N70	23	22	11	8
N71	47	46	16	8
N72	5	4	5	8
N73	167	166	29	8
G001873845	1	0	1	8
N74	4	3	4	8
G000007185	1	0	1	8
N75	54	53	14	8
N76	15	14	10	8
N77	40	39	13	8
N78	106	105	19	8
N79	145	144	27	8
G001567355	1	0	1	8
G001567305	1	0	1	8
G000993565	1	0	1	8
N80	10	9	9	8
N81	3	2	3	8
N82	61	60	21	8
N83	4	3	4	8
N84	423	422	24	8
N85	24	23	11	8
N86	36	35	13	8
N87	16	15	7	8
N88	26	25	10	8
N89	9	8	6	8
N90	837	836	37	8
G001871575	1	0	1	8
G000284335	1	0	1	8
G000378005	1	0	1	8
N91	2	1	2	8
N92	11	10	6	8
N93	23	22	9	8
N94	8	7	6	8
N95	32	31	11	8
N96	350	349	34	8
N97	3316	3315	46	8
G000402235	1	0	1	8
G000405325	1	0	1	8
N98	15	14	7	8
N99	21	20	10	8
N100	3	2	3	8
N101	4659	4658	60	8
G001563335	1	0	1	9
G001940705	1	0	1	9
G001587675	1	0	1	9
N102	7	6	5	9
N103	13	12	7	9
N104	25	24	9	9
N105	4	3	4	9
N106	19	18	10	9
G001830115	1	0	1	9
N107	46	45	15	9
G001940665	1	0	1	9
N108	4	3	4	9
N109	3	2	3	9
N110	164	163	28	9
G001742785	1	0	1	9
N111	3	2	3	9
G002011125	1	0	1	9
N112	53	52	13	9
N113	2	1	2	9
N114	13	12	9	9
N115	18	17	9	9
N116	22	21	12	9
G001914405	1	0	1	9
N117	105	104	18	9
N118	23	22	10	9
N119	122	121	26	9
G000991265	1	0	1	9
N120	9	8	8	9
G001772955	1	0	1	9
N121	2	1	2	9
N122	3	2	3	9
N123	58	57	20	9
G001871995	1	0	1	9
N124	3	2	3	9
N125	10	9	7	9
N126	413	412	23	9
N127	2	1	2	9
N128	22	21	10	9
N129	9	8	8	9
N130	27	26	12	9
N131	8	7	6	9
N132	8	7	5	9
N133	8	7	5	9
N134	18	17	9	9
N135	4	3	4	9
N136	5	4	5	9
N137	216	215	25	9
N138	621	620	36	9
G001896705	1	0	1	9
G000020945	1	0	1	9
N139	4	3	3	9
N140	7	6	5	9
N141	5	4	4	9
N142	18	17	8	9
G001778455	1	0	1	9
N143	7	6	5	9
G000347575	1	0	1	9
N144	31	30	10	9
N145	27	26	9	9
N146	323	322	33	9
G001724515	1	0	1	9
N147	3315	3314	45	9
N148	7	6	5	9
N149	8	7	6	9
N150	2	1	2	9
N151	19	18	9	9
G000402295	1	0	1	9
N152	2	1	2	9
N153	135	134	16	9
N154	4524	4523	59	9
N155	3	2	3	10
N156	4	3	4	10
N157	2	1	2	10
N158	11	10	6	10
N159	9	8	6	10
N160	16	15	8	10
G001774245	1	0	1	10
N161	3	2	3	10
G001593865	1	0	1	10
N162	18	17	9	10
N163	7	6	5	10
N164	39	38	14	10
G001717015	1	0	1	10
N165	3	2	3	10
G002011075	1	0	1	10
N166	2	1	2	10
G000019605	1	0	1	10
N167	163	162	27	10
G001723845	1	0	1	10
N168	2	1	2	10
N169	19	18	9	10
N170	34	33	12	10
G001875345	1	0	1	10
G001875425	1	0	1	10
G000246735	1	0	1	10
N171	12	11	8	10
N172	3	2	3	10
N173	15	14	8	10
N174	2	1	2	10
N175	20	19	11	10
N176	6	5	5	10
N177	99	98	17	10
N178	2	1	2	10
N179	21	20	9	10
N180	32	31	12	10
N181	90	89	25	10
N182	2	1	2	10
N183	7	6	7	10
G001772805	1	0	1	10
G001772545	1	0	1	10
G001772665	1	0	1	10
N184	2	1	2	10
N185	2	1	2	10
N186	56	55	19	10
G001771165	1	0	1	10
N187	2	1	2	10
N188	3	2	3	10
N189	7	6	6	10
N190	55	54	11	10
N191	358	357	22	10
G001788755	1	0	1	10
G001788835	1	0	1	10
N192	6	5	5	10
N193	16	15	9	10
G001787555	1	0	1	10
N194	8	7	7	10
N195	10	9	10	10
N196	17	16	11	10
N197	2	1	2	10
N198	6	5	5	10
N199	3	2	3	10
N200	5	4	4	10
G001872935	1	0	1	10
N201	7	6	4	10
N202	7	6	6	10
N203	11	10	8	10
G001817115	1	0	1	10
N204	3	2	3	10
G001817135	1	0	1	10
N205	4	3	4	10
N206	19	18	13	10
N207	197	196	24	10
N208	45	44	13	10
N209	576	575	35	10
N210	2	1	2	10
N211	2	1	2	10
N212	2	1	2	10
N213	5	4	4	10
N214	2	1	2	10
N215	3	2	3	10
N216	7	6	5	10
N217	11	10	7	10
N218	2	1	2	10
N219	5	4	4	10
N220	2	1	2	10
N221	29	28	9	10
G001784485	1	0	1	10
N222	26	25	8	10
N223	28	27	15	10
N224	295	294	32	10
N225	1310	1309	44	10
N226	2005	2004	42	10
G000024405	1	0	1	10
N227	6	5	4	10
N228	3	2	3	10
N229	5	4	5	10
G000165505	1	0	1	10
G000426625	1	0	1	10
N230	2	1	2	10
N231	17	16	8	10
G000404345	1	0	1	10
G001302425	1	0	1	10
N232	28	27	13	10
N233	107	106	15	10
G001784175	1	0	1	10
N234	4523	4522	58	10
G001587605	1	0	1	11
N235	2	1	2	11
G001587715	1	0	1	11
N236	3	2	3	11
G002009975	1	0	1	11
G000725425	1	0	1	11
N237	3	2	3	11
N238	8	7	5	11
G000215995	1	0	1	11
N239	8	7	5	11
G000966265	1	0	1	11
N240	15	14	7	11
G001577155	1	0	1	11
N241	2	1	2	11
N242	7	6	5	11
N243	11	10	8	11
N244	2	1	2	11
N245	5	4	4	11
N246	4	3	4	11
N247	35	34	13	11
G001717025	1	0	1	11
N248	2	1	2	11
G000405685	1	0	1	11
G000270325	1	0	1	11
N249	7	6	7	11
N250	156	155	26	11
G001723835	1	0	1	11
G001723855	1	0	1	11
N251	8	7	6	11
N252	11	10	8	11
G000166095	1	0	1	11
N253	33	32	11	11
G001628435	1	0	1	11
N254	11	10	7	11
G002011395	1	0	1	11
N255	2	1	2	11
G001856825	1	0	1	11
N256	14	13	7	11
G001595875	1	0	1	11
G001595945	1	0	1	11
N257	5	4	5	11
N258	15	14	10	11
N259	2	1	2	11
N260	4	3	4	11
N261	43	42	14	11
N262	56	55	16	11
G002011155	1	0	1	11
G002011165	1	0	1	11
G002010305	1	0	1	11
N263	20	19	8	11
N264	5	4	5	11
N265	27	26	11	11
N266	2	1	2	11
N267	88	87	24	11
G001771775	1	0	1	11
G001772465	1	0	1	11
G000990085	1	0	1	11
N268	6	5	6	11
G001890045	1	0	1	11
G001873785	1	0	1	11
G001772695	1	0	1	11
G001772615	1	0	1	11
N269	2	1	2	11
N270	54	53	18	11
G000991025	1	0	1	11
G001772215	1	0	1	11
G001816815	1	0	1	11
N271	2	1	2	11
G001816975	1	0	1	11
N272	6	5	5	11
N273	19	18	9	11
N274	36	35	10	11
N275	137	136	18	11
N276	221	220	21	11
G000999945	1	0	1	11
N277	5	4	4	11
N278	4	3	4	11
N279	12	11	8	11
N280	2	1	2	11
N281	6	5	6	11
G001004835	1	0	1	11
N282	9	8	9	11
N283	2	1	2	11
N284	15	14	10	11
G001776195	1	0	1	11
G000993135	1	0	1	11
N285	2	1	2	11
N286	4	3	4	11
G001772255	1	0	1	11
N287	2	1	2	11
N288	2	1	2	11
N289	3	2	3	11
N290	3	2	3	11
N291	4	3	3	11
G001790445	1	0	1	11
N292	6	5	5	11
G001790495	1	0	1	11
N293	10	9	7	11
G001817055	1	0	1	11
N294	2	1	2	11
G001817175	1	0	1	11
N295	3	2	3	11
G001779955	1	0	1	11
N296	18	17	12	11
G001873465	1	0	1	11
N297	196	195	23	11
N298	12	11	9	11
N299	33	32	12	11
N300	2	1	2	11
N301	574	573	34	11
G001509135	1	0	1	11
G000147715	1	0	1	11
G000023325	1	0	1	11
G001027025	1	0	1	11
G001021165	1	0	1	11
G000255135	1	0	1	11
G900102615	1	0	1	11
N302	4	3	3	11
G000016905	1	0	1	11
G000021285	1	0	1	11
G000017545	1	0	1	11
N303	2	1	2	11
N304	3	2	3	11
N305	4	3	4	11
N306	3	2	3	11
N307	8	7	6	11
G002011415	1	0	1	11
G002011365	1	0	1	11
N308	2	1	2	11
N309	3	2	3	11
G001508835	1	0	1	11
G001443005	1	0	1	11
N310	5	4	4	11
N311	24	23	8	11
N312	11	10	6	11
N313	15	14	7	11
N314	6	5	5	11
N315	22	21	14	11
N316	2	1	2	11
N317	293	292	31	11
N318	168	167	25	11
N319	1142	1141	43	11
N320	13	12	7	11
N321	1992	1991	41	11
N322	3	2	3	11
N323	3	2	3	11
G001517865	1	0	1	11
N324	2	1	2	11
G001559795	1	0	1	11
N325	4	3	4	11
G000622245	1	0	1	11
G000479045	1	0	1	11
N326	2	1	2	11
N327	15	14	7	11
G001829455	1	0	1	11
N328	27	26	12	11
N329	9	8	6	11
N330	98	97	14	11
N331	1326	1325	44	11
N332	3197	3196	57	11
G001587595	1	0	1	12
G001587635	1	0	1	12
G001587655	1	0	1	12
N333	2	1	2	12
G000517445	1	0	1	12
N334	2	1	2	12
N335	4	3	4	12
N336	4	3	3	12
N337	2	1	2	12
N338	6	5	4	12
N339	7	6	5	12
N340	8	7	6	12
G001776015	1	0	1	12
G001775965	1	0	1	12
N341	2	1	2	12
N342	5	4	4	12
N343	2	1	2	12
N344	9	8	7	12
G001870125	1	0	1	12
G000802205	1	0	1	12
N345	2	1	2	12
N346	3	2	3	12
G001920395	1	0	1	12
N347	3	2	3	12
N348	3	2	3	12
N349	32	31	12	12
G001717005	1	0	1	12
G001717035	1	0	1	12
G000375685	1	0	1	12
N350	6	5	6	12
N351	4	3	4	12
N352	152	151	25	12
N353	3	2	3	12
N354	5	4	5	12
N355	2	1	2	12
N356	9	8	7	12
N357	5	4	5	12
N358	28	27	10	12
G001629205	1	0	1	12
N359	10	9	6	12
G000327505	1	0	1	12
G000025665	1	0	1	12
N360	7	6	6	12
N361	7	6	4	12
G001595885	1	0	1	12
N362	4	3	4	12
N363	3	2	3	12
N364	12	11	9	12
G001305655	1	0	1	12
G001767315	1	0	1	12
G000474235	1	0	1	12
N365	3	2	3	12
G000496195	1	0	1	12
N366	42	41	13	12
N367	23	22	11	12
N368	33	32	15	12
N369	9	8	7	12
N370	11	10	7	12
G001508455	1	0	1	12
N371	4	3	4	12
N372	2	1	2	12
N373	25	24	10	12
G001766825	1	0	1	12
G001766815	1	0	1	12
N374	3	2	3	12
N375	85	84	23	12
G000990125	1	0	1	12
N376	5	4	5	12
G001772985	1	0	1	12
G001772625	1	0	1	12
N377	2	1	2	12
N378	52	51	17	12
G001816835	1	0	1	12
G001816795	1	0	1	12
G001816985	1	0	1	12
N379	5	4	4	12
G001776335	1	0	1	12
N380	18	17	8	12
N381	17	16	9	12
N382	19	18	8	12
N383	2	1	2	12
N384	135	134	17	12
N385	6	5	4	12
N386	215	214	20	12
N387	2	1	2	12
N388	3	2	3	12
G001788885	1	0	1	12
N389	3	2	3	12
N390	3	2	3	12
N391	9	8	7	12
G001787485	1	0	1	12
G001788955	1	0	1	12
G001787625	1	0	1	12
N392	5	4	5	12
G001004735	1	0	1	12
N393	8	7	8	12
G001787565	1	0	1	12
G001787535	1	0	1	12
N394	5	4	4	12
N395	10	9	9	12
G001776145	1	0	1	12
G000991925	1	0	1	12
G000991185	1	0	1	12
N396	3	2	3	12
G001771275	1	0	1	12
G001772265	1	0	1	12
G001771215	1	0	1	12
G001771185	1	0	1	12
G001004375	1	0	1	12
N397	2	1	2	12
G001872945	1	0	1	12
N398	2	1	2	12
N399	2	1	2	12
N400	2	1	2	12
G001790455	1	0	1	12
N401	5	4	4	12
G000803625	1	0	1	12
N402	9	8	6	12
G001817095	1	0	1	12
G001817035	1	0	1	12
G001817145	1	0	1	12
N403	2	1	2	12
G001777585	1	0	1	12
N404	17	16	11	12
N405	6	5	5	12
N406	190	189	22	12
N407	4	3	4	12
N408	8	7	8	12
N409	8	7	7	12
N410	25	24	11	12
G001003325	1	0	1	12
G001824325	1	0	1	12
N411	11	10	8	12
N412	563	562	33	12
N413	2	1	2	12
N414	2	1	2	12
G000235405	1	0	1	12
G000767275	1	0	1	12
G000828655	1	0	1	12
N415	2	1	2	12
G000217815	1	0	1	12
N416	3	2	3	12
G000832145	1	0	1	12
N417	2	1	2	12
G000784835	1	0	1	12
N418	7	6	5	12
G002010355	1	0	1	12
G002011425	1	0	1	12
G002010365	1	0	1	12
N419	2	1	2	12
G001508935	1	0	1	12
N420	4	3	3	12
N421	10	9	6	12
N422	14	13	7	12
N423	4	3	4	12
N424	7	6	5	12
N425	7	6	5	12
N426	8	7	6	12
N427	2	1	2	12
N428	4	3	4	12
G001858525	1	0	1	12
N429	21	20	13	12
G000484535	1	0	1	12
G000011385	1	0	1	12
N430	3	2	3	12
N431	290	289	30	12
G001787865	1	0	1	12
N432	167	166	24	12
N433	41	40	13	12
N434	1101	1100	42	12
N435	4	3	4	12
N436	9	8	6	12
N437	17	16	10	12
N438	1975	1974	40	12
G000023905	1	0	1	12
N439	2	1	2	12
G001274535	1	0	1	12
N440	2	1	2	12
G001517915	1	0	1	12
G000973085	1	0	1	12
G000024565	1	0	1	12
N441	3	2	3	12
G000158315	1	0	1	12
G000158195	1	0	1	12
N442	5	4	5	12
N443	10	9	6	12
G000266885	1	0	1	12
N444	26	25	11	12
N445	4	3	4	12
N446	5	4	5	12
N447	43	42	13	12
N448	55	54	13	12
N449	29	28	12	12
N450	1297	1296	43	12
N451	170	169	23	12
N452	3027	3026	56	12
G001587575	1	0	1	13
G001587695	1	0	1	13
G000151105	1	0	1	13
G001433455	1	0	1	13
G001317345	1	0	1	13
N453	3	2	3	13
N454	2	1	2	13
N455	2	1	2	13
G000007305	1	0	1	13
G000275605	1	0	1	13
N456	3	2	3	13
N457	3	2	3	13
N458	2	1	2	13
N459	5	4	4	13
G000258515	1	0	1	13
N460	7	6	5	13
G002011035	1	0	1	13
G002009985	1	0	1	13
N461	2	1	2	13
N462	3	2	3	13
G001775955	1	0	1	13
G001273495	1	0	1	13
G001768965	1	0	1	13
N463	8	7	6	13
G000730285	1	0	1	13
G000698785	1	0	1	13
G000303155	1	0	1	13
N464	2	1	2	13
G001917505	1	0	1	13
N465	2	1	2	13
G000685395	1	0	1	13
N466	2	1	2	13
N467	9	8	6	13
N468	23	22	11	13
G000399825	1	0	1	13
N469	5	4	5	13
G000993805	1	0	1	13
N470	3	2	3	13
N471	31	30	11	13
N472	121	120	24	13
G000092305	1	0	1	13
N473	2	1	2	13
G000024625	1	0	1	13
N474	4	3	4	13
G000243455	1	0	1	13
G000214415	1	0	1	13
N475	2	1	2	13
N476	7	6	6	13
G001507955	1	0	1	13
N477	4	3	4	13
N478	13	12	8	13
N479	15	14	9	13
N480	2	1	2	13
N481	8	7	5	13
G000008265	1	0	1	13
N482	6	5	5	13
N483	3	2	3	13
N484	4	3	3	13
G001800755	1	0	1	13
N485	3	2	3	13
G001800735	1	0	1	13
N486	2	1	2	13
N487	4	3	4	13
N488	8	7	8	13
G000069025	1	0	1	13
N489	2	1	2	13
N490	17	16	10	13
N491	25	24	12	13
N492	7	6	5	13
N493	16	15	10	13
N494	3	2	3	13
N495	30	29	14	13
N496	3	2	3	13
N497	6	5	6	13
N498	4	3	4	13
N499	7	6	6	13
G001940805	1	0	1	13
N500	3	2	3	13
G001602695	1	0	1	13
G000013445	1	0	1	13
N501	6	5	6	13
N502	19	18	9	13
G000063445	1	0	1	13
N503	2	1	2	13
N504	4	3	4	13
N505	81	80	22	13
G000989675	1	0	1	13
N506	4	3	4	13
G001772855	1	0	1	13
G000994815	1	0	1	13
N507	8	7	6	13
N508	44	43	16	13
N509	2	1	2	13
N510	3	2	3	13
N511	7	6	6	13
N512	11	10	7	13
N513	5	4	5	13
N514	12	11	8	13
N515	5	4	4	13
N516	14	13	7	13
G001779145	1	0	1	13
G001003415	1	0	1	13
N517	37	36	12	13
N518	98	97	16	13
N519	3	2	3	13
N520	3	2	3	13
N521	84	83	17	13
N522	131	130	19	13
G001788685	1	0	1	13
G001787455	1	0	1	13
G000992695	1	0	1	13
N523	2	1	2	13
G001788765	1	0	1	13
N524	2	1	2	13
G000999445	1	0	1	13
N525	2	1	2	13
N526	2	1	2	13
N527	7	6	6	13
G001789005	1	0	1	13
N528	4	3	4	13
G001004775	1	0	1	13
N529	7	6	7	13
N530	2	1	2	13
N531	3	2	3	13
N532	2	1	2	13
N533	8	7	8	13
G001776175	1	0	1	13
N534	2	1	2	13
G001029795	1	0	1	13
G001004445	1	0	1	13
G000995565	1	0	1	13
G000993275	1	0	1	13
G000997185	1	0	1	13
G000995065	1	0	1	13
G000995395	1	0	1	13
G001771115	1	0	1	13
N535	2	1	2	13
N536	3	2	3	13
N537	3	2	3	13
N538	6	5	5	13
G001817065	1	0	1	13
G001001305	1	0	1	13
N539	3	2	3	13
N540	14	13	10	13
N541	2	1	2	13
N542	4	3	4	13
N543	16	15	11	13
N544	174	173	21	13
G001784775	1	0	1	13
N545	3	2	3	13
G000999765	1	0	1	13
N546	7	6	7	13
G000995125	1	0	1	13
N547	7	6	6	13
N548	5	4	4	13
N549	20	19	10	13
G000992445	1	0	1	13
N550	10	9	7	13
N551	73	72	19	13
N552	490	489	32	13
G001513315	1	0	1	13
G000953715	1	0	1	13
G001508055	1	0	1	13
G000018605	1	0	1	13
G000816145	1	0	1	13
G001508795	1	0	1	13
G000828675	1	0	1	13
N553	2	1	2	13
G000018945	1	0	1	13
G000750655	1	0	1	13
N554	3	2	3	13
N555	4	3	4	13
G002011435	1	0	1	13
G002010385	1	0	1	13
N556	2	1	2	13
N557	2	1	2	13
N558	4	3	4	13
N559	6	5	5	13
N560	5	4	4	13
N561	9	8	6	13
G001771695	1	0	1	13
N562	3	2	3	13
N563	3	2	3	13
N564	4	3	4	13
N565	3	2	3	13
N566	4	3	4	13
N567	3	2	3	13
N568	5	4	5	13
G001899315	1	0	1	13
G001464165	1	0	1	13
G001899385	1	0	1	13
N569	3	2	3	13
N570	4	3	3	13
N571	17	16	12	13
G000332275	1	0	1	13
N572	2	1	2	13
N573	84	83	25	13
N574	206	205	29	13
N575	13	12	10	13
N576	154	153	23	13
N577	19	18	11	13
N578	22	21	12	13
N579	10	9	6	13
N580	1091	1090	41	13
G001280565	1	0	1	13
N581	3	2	3	13
N582	3	2	3	13
N583	6	5	5	13
N584	7	6	5	13
N585	10	9	9	13
N586	142	141	20	13
N587	1833	1832	39	13
G000373345	1	0	1	13
G000373045	1	0	1	13
G000176335	1	0	1	13
G000516535	1	0	1	13
G001612575	1	0	1	13
N588	2	1	2	13
G000381725	1	0	1	13
N589	4	3	4	13
N590	4	3	4	13
N591	6	5	5	13
N592	2	1	2	13
N593	24	23	10	13
G001829155	1	0	1	13
N594	3	2	3	13
G001829375	1	0	1	13
N595	4	3	4	13
N596	18	17	10	13
N597	25	24	12	13
N598	10	9	9	13
N599	45	44	12	13
N600	11	10	7	13
N601	18	17	11	13
G001774505	1	0	1	13
N602	1296	1295	42	13
N603	21	20	10	13
N604	149	148	22	13
N605	20	19	14	13
N606	3007	3006	55	13
G000022545	1	0	1	14
N607	2	1	2	14
G001507935	1	0	1	14
G000430485	1	0	1	14
G001484685	1	0	1	14
G000246985	1	0	1	14
G000195935	1	0	1	14
N608	2	1	2	14
G000263735	1	0	1	14
N609	2	1	2	14
G000018365	1	0	1	14
G001647085	1	0	1	14
N610	2	1	2	14
N611	3	2	3	14
N612	2	1	2	14
N613	5	4	4	14
G001593925	1	0	1	14
G001593935	1	0	1	14
G001273385	1	0	1	14
N614	2	1	2	14
G001920655	1	0	1	14
N615	7	6	5	14
G001918455	1	0	1	14
G001917965	1	0	1	14
G001918475	1	0	1	14
G001917995	1	0	1	14
G000955905	1	0	1	14
G000723185	1	0	1	14
N616	3	2	3	14
N617	6	5	5	14
G001443365	1	0	1	14
N618	22	21	10	14
G000402095	1	0	1	14
N619	4	3	4	14
G000015225	1	0	1	14
N620	2	1	2	14
N621	13	12	6	14
N622	18	17	10	14
N623	26	25	12	14
N624	95	94	23	14
G000363885	1	0	1	14
G000371805	1	0	1	14
G000023985	1	0	1	14
N625	3	2	3	14
G000017185	1	0	1	14
G000179575	1	0	1	14
N626	2	1	2	14
N627	5	4	5	14
G900095815	1	0	1	14
N628	3	2	3	14
G000513315	1	0	1	14
N629	12	11	7	14
N630	2	1	2	14
N631	13	12	8	14
G001628475	1	0	1	14
G001629165	1	0	1	14
N632	2	1	2	14
N633	6	5	4	14
G000152265	1	0	1	14
N634	5	4	4	14
G000496135	1	0	1	14
N635	2	1	2	14
N636	2	1	2	14
N637	2	1	2	14
G001800745	1	0	1	14
N638	2	1	2	14
G001800815	1	0	1	14
G001800675	1	0	1	14
G000404225	1	0	1	14
N639	3	2	3	14
G001421175	1	0	1	14
N640	7	6	7	14
G001488575	1	0	1	14
G000230955	1	0	1	14
G000427685	1	0	1	14
N641	16	15	9	14
N642	5	4	4	14
N643	20	19	11	14
N644	3	2	3	14
N645	4	3	4	14
N646	2	1	2	14
N647	14	13	9	14
G000196895	1	0	1	14
N648	2	1	2	14
G000403645	1	0	1	14
N649	29	28	13	14
G000194625	1	0	1	14
N650	2	1	2	14
G002011215	1	0	1	14
N651	5	4	5	14
G002010215	1	0	1	14
N652	3	2	3	14
G000025285	1	0	1	14
N653	6	5	5	14
G000430905	1	0	1	14
N654	2	1	2	14
G001412355	1	0	1	14
N655	5	4	5	14
N656	4	3	4	14
N657	15	14	8	14
G000251105	1	0	1	14
G000011005	1	0	1	14
G002010075	1	0	1	14
N658	3	2	3	14
N659	8	7	5	14
N660	73	72	21	14
G000989705	1	0	1	14
N661	3	2	3	14
N662	3	2	3	14
N663	5	4	5	14
G001772575	1	0	1	14
N664	43	42	15	14
G001816735	1	0	1	14
G001816695	1	0	1	14
G001816995	1	0	1	14
N665	2	1	2	14
N666	2	1	2	14
N667	5	4	5	14
G001774865	1	0	1	14
N668	10	9	6	14
G001776685	1	0	1	14
N669	4	3	4	14
N670	4	3	3	14
N671	8	7	7	14
N672	2	1	2	14
N673	3	2	3	14
N674	4	3	4	14
N675	10	9	6	14
N676	5	4	5	14
N677	32	31	11	14
N678	25	24	11	14
N679	73	72	15	14
G000992605	1	0	1	14
N680	2	1	2	14
G000992725	1	0	1	14
N681	2	1	2	14
N682	14	13	11	14
N683	70	69	16	14
G001803445	1	0	1	14
N684	130	129	18	14
G000992775	1	0	1	14
G000993595	1	0	1	14
G000989565	1	0	1	14
G000989635	1	0	1	14
G000995295	1	0	1	14
G000993615	1	0	1	14
G001787475	1	0	1	14
G001788715	1	0	1	14
G001873565	1	0	1	14
N685	6	5	5	14
G001789035	1	0	1	14
N686	3	2	3	14
G001789165	1	0	1	14
N687	6	5	6	14
G001788925	1	0	1	14
G001788995	1	0	1	14
G001787675	1	0	1	14
N688	2	1	2	14
G001789155	1	0	1	14
G001787805	1	0	1	14
G001872575	1	0	1	14
N689	7	6	7	14
G001774395	1	0	1	14
G001776125	1	0	1	14
G001788565	1	0	1	14
G001790625	1	0	1	14
G001790525	1	0	1	14
N690	2	1	2	14
G001873625	1	0	1	14
N691	2	1	2	14
N692	2	1	2	14
N693	4	3	4	14
G001779925	1	0	1	14
N694	2	1	2	14
N695	3	2	3	14
N696	11	10	9	14
G001003705	1	0	1	14
G001004025	1	0	1	14
G001818335	1	0	1	14
N697	3	2	3	14
N698	3	2	3	14
N699	13	12	10	14
N700	30	29	10	14
N701	144	143	20	14
G001784975	1	0	1	14
N702	2	1	2	14
G001784795	1	0	1	14
N703	6	5	6	14
G001784815	1	0	1	14
N704	6	5	5	14
G001786575	1	0	1	14
N705	4	3	3	14
N706	2	1	2	14
N707	18	17	9	14
G001872305	1	0	1	14
N708	9	8	6	14
N709	8	7	5	14
N710	65	64	18	14
N711	45	44	15	14
N712	445	444	31	14
G001508115	1	0	1	14
G000017865	1	0	1	14
G001508875	1	0	1	14
N713	2	1	2	14
G000008545	1	0	1	14
N714	3	2	3	14
G000160455	1	0	1	14
G900107215	1	0	1	14
G000266925	1	0	1	14
G900129645	1	0	1	14
G000172975	1	0	1	14
N715	3	2	3	14
G000210715	1	0	1	14
N716	5	4	4	14
N717	2	1	2	14
N718	3	2	3	14
N719	2	1	2	14
N720	7	6	5	14
G001771415	1	0	1	14
N721	2	1	2	14
G001771455	1	0	1	14
N722	2	1	2	14
G001771705	1	0	1	14
N723	3	2	3	14
G001772375	1	0	1	14
N724	2	1	2	14
G001772455	1	0	1	14
N725	3	2	3	14
G001771615	1	0	1	14
N726	2	1	2	14
G001771495	1	0	1	14
N727	4	3	4	14
G001784555	1	0	1	14
N728	2	1	2	14
N729	2	1	2	14
N730	2	1	2	14
G001917285	1	0	1	14
N731	16	15	11	14
G000013225	1	0	1	14
G000013205	1	0	1	14
N732	8	7	7	14
N733	76	75	24	14
G001870225	1	0	1	14
N734	205	204	28	14
G001917855	1	0	1	14
N735	12	11	9	14
G001304495	1	0	1	14
N736	153	152	22	14
N737	2	1	2	14
N738	17	16	10	14
G000092425	1	0	1	14
N739	21	20	11	14
N740	3	2	3	14
N741	7	6	5	14
N742	2	1	2	14
N743	1089	1088	40	14
G000009905	1	0	1	14
N744	2	1	2	14
G900016865	1	0	1	14
N745	2	1	2	14
G001512545	1	0	1	14
N746	5	4	4	14
N747	3	2	3	14
N748	4	3	4	14
N749	2	1	2	14
N750	8	7	8	14
N751	69	68	19	14
N752	73	72	17	14
N753	653	652	29	14
N754	1180	1179	38	14
G001902575	1	0	1	14
G001902585	1	0	1	14
G000158215	1	0	1	14
N755	3	2	3	14
G000242215	1	0	1	14
N756	3	2	3	14
N757	2	1	2	14
N758	4	3	4	14
G000243335	1	0	1	14
G002009735	1	0	1	14
N759	3	2	3	14
N760	21	20	9	14
