name	taxa	splits	postlevels	prelevels
N1	10575	10535	64	1
N2	669	665	34	2
N3	9906	9869	63	2
N4	6	5	4	3
N5	663	659	33	3
N6	1454	1446	35	3
N7	8452	8422	62	3
N8	2	1	2	4
N9	4	3	3	4
N10	22	21	13	4
N11	641	637	32	4
G001873755	1	0	1	4
N12	1453	1445	34	4
N13	21	20	8	4
N14	8431	8401	61	4
G001871475	1	0	1	5
G001871535	1	0	1	5
N15	2	1	2	5
N16	2	1	2	5
N17	7	6	5	5
N18	15	14	12	5
N19	319	318	28	5
N20	322	318	31	5
N21	61	58	13	5
N22	1392	1386	33	5
N23	6	5	4	5
N24	15	14	7	5
N25	3	2	3	5
N26	8428	8398	60	5
G000830275	1	0	1	6
G000402355	1	0	1	6
G000830295	1	0	1	6
G001871415	1	0	1	6
N27	3	2	3	6
N28	4	3	4	6
N29	2	1	2	6
N30	13	12	11	6
N31	8	7	6	6
N32	311	310	27	6
N33	40	39	13	6
N34	282	278	30	6
G001773455	1	0	1	6
N35	60	57	12	6
N36	504	499	24	6
N37	888	886	32	6
N38	3	2	3	6
N39	3	2	3	6
N40	5	4	5	6
N41	10	9	6	6
G001724515	1	0	1	6
N42	2	1	2	6
N43	3759	3756	59	6
N44	4669	4641	50	6
G001940755	1	0	1	7
N45	2	1	2	7
G001940655	1	0	1	7
N46	3	2	3	7
G001875425	1	0	1	7
G001875345	1	0	1	7
G000246735	1	0	1	7
N47	12	11	10	7
G001587675	1	0	1	7
N48	7	6	5	7
N49	60	59	17	7
N50	251	250	26	7
N51	18	17	11	7
N52	22	21	12	7
N53	40	39	11	7
N54	242	238	29	7
N55	24	23	9	7
N56	36	33	11	7
N57	13	12	9	7
N58	491	486	23	7
N59	42	41	12	7
N60	846	844	31	7
G001468855	1	0	1	7
N61	2	1	2	7
G001468925	1	0	1	7
N62	2	1	2	7
G000989525	1	0	1	7
N63	4	3	4	7
N64	5	4	4	7
N65	5	4	5	7
G001872985	1	0	1	7
G001791795	1	0	1	7
N66	1638	1635	43	7
N67	2121	2120	58	7
N68	98	95	13	7
N69	4571	4545	49	7
G001940725	1	0	1	8
G001940645	1	0	1	8
G001563325	1	0	1	8
N70	2	1	2	8
G001628435	1	0	1	8
N71	11	10	9	8
N72	3	2	3	8
N73	4	3	4	8
N74	6	5	6	8
N75	54	53	16	8
N76	106	105	19	8
N77	145	144	25	8
N78	3	2	3	8
N79	15	14	10	8
N80	3	2	3	8
N81	19	18	11	8
N82	2	1	2	8
N83	38	37	10	8
N84	17	16	7	8
N85	225	221	28	8
N86	5	4	4	8
N87	19	18	8	8
G001787555	1	0	1	8
N88	35	32	10	8
N89	2	1	2	8
N90	11	10	8	8
N91	64	62	18	8
N92	427	423	22	8
N93	8	7	6	8
N94	34	33	11	8
N95	216	215	23	8
N96	630	628	30	8
G000989955	1	0	1	8
G000992305	1	0	1	8
G000989975	1	0	1	8
G000989255	1	0	1	8
G000513475	1	0	1	8
N97	3	2	3	8
N98	2	1	2	8
N99	3	2	3	8
G001772305	1	0	1	8
N100	4	3	4	8
N101	336	333	33	8
N102	1302	1301	42	8
N103	80	79	14	8
N104	2041	2040	57	8
N105	33	30	10	8
N106	65	64	12	8
N107	1389	1380	42	8
N108	3182	3164	48	8
G001940705	1	0	1	9
G001563335	1	0	1	9
G001629205	1	0	1	9
N109	10	9	8	9
G001587655	1	0	1	9
N110	2	1	2	9
G001587715	1	0	1	9
N111	3	2	3	9
G002011125	1	0	1	9
N112	5	4	5	9
G000007185	1	0	1	9
N113	53	52	15	9
G001914405	1	0	1	9
N114	105	104	18	9
N115	25	24	13	9
N116	120	119	24	9
G002011395	1	0	1	9
N117	2	1	2	9
G001856825	1	0	1	9
N118	14	13	9	9
G001595885	1	0	1	9
N119	2	1	2	9
N120	4	3	4	9
N121	15	14	10	9
G001515215	1	0	1	9
G001515205	1	0	1	9
N122	9	8	6	9
N123	29	28	9	9
N124	5	4	5	9
N125	12	11	6	9
N126	58	57	20	9
N127	167	163	27	9
N128	2	1	2	9
N129	3	2	3	9
N130	6	5	5	9
N131	13	12	7	9
N132	8	7	6	9
N133	27	24	9	9
G001567355	1	0	1	9
G001567305	1	0	1	9
G000993565	1	0	1	9
N134	10	9	7	9
N135	3	2	3	9
N136	61	59	17	9
N137	4	3	4	9
N138	423	419	21	9
N139	2	1	2	9
N140	6	5	5	9
N141	8	7	6	9
N142	26	25	10	9
N143	19	18	11	9
N144	197	196	22	9
N145	9	8	6	9
N146	621	619	29	9
G000996695	1	0	1	9
N147	2	1	2	9
G001468885	1	0	1	9
G000989195	1	0	1	9
G000385635	1	0	1	9
N148	2	1	2	9
G001771315	1	0	1	9
N149	3	2	3	9
N150	13	12	7	9
N151	323	320	32	9
N152	203	202	17	9
N153	1099	1098	41	9
N154	6	5	5	9
N155	74	73	13	9
N156	13	12	7	9
N157	2028	2027	56	9
N158	5	4	5	9
N159	28	25	9	9
N160	29	28	9	9
N161	36	35	11	9
N162	400	391	34	9
N163	989	988	41	9
N164	8	7	6	9
N165	3174	3156	47	9
N166	2	1	2	10
N167	8	7	7	10
G001587575	1	0	1	10
G001587695	1	0	1	10
G001587605	1	0	1	10
N168	2	1	2	10
G001873845	1	0	1	10
N169	4	3	4	10
N170	19	18	8	10
N171	34	33	14	10
N172	6	5	5	10
N173	99	98	17	10
N174	2	1	2	10
N175	23	22	12	10
N176	35	34	13	10
N177	85	84	23	10
G000327505	1	0	1	10
G000025665	1	0	1	10
N178	3	2	3	10
N179	11	10	8	10
G001595945	1	0	1	10
G001595875	1	0	1	10
G001800755	1	0	1	10
N180	3	2	3	10
N181	3	2	3	10
N182	12	11	9	10
G000215995	1	0	1	10
N183	8	7	5	10
N184	14	13	7	10
N185	15	14	8	10
G001940665	1	0	1	10
N186	4	3	4	10
N187	2	1	2	10
N188	10	9	5	10
N189	2	1	2	10
N190	56	55	19	10
N191	10	9	9	10
N192	157	153	26	10
G001787455	1	0	1	10
G001788685	1	0	1	10
G000992695	1	0	1	10
N193	2	1	2	10
N194	2	1	2	10
N195	4	3	4	10
N196	6	5	4	10
N197	7	6	6	10
N198	2	1	2	10
N199	6	5	5	10
N200	7	6	5	10
N201	20	17	8	10
G000991265	1	0	1	10
N202	9	8	6	10
G001772955	1	0	1	10
N203	2	1	2	10
N204	3	2	3	10
N205	58	56	16	10
G001871995	1	0	1	10
N206	3	2	3	10
N207	10	9	7	10
N208	413	409	20	10
G001776195	1	0	1	10
G000993135	1	0	1	10
N209	2	1	2	10
N210	4	3	4	10
G001872935	1	0	1	10
N211	7	6	5	10
N212	8	7	5	10
N213	18	17	9	10
G001779955	1	0	1	10
N214	18	17	10	10
N215	5	4	5	10
N216	192	191	21	10
N217	4	3	4	10
N218	5	4	5	10
N219	45	44	12	10
N220	576	574	28	10
G001000065	1	0	1	10
G000996275	1	0	1	10
G001468865	1	0	1	10
G001468845	1	0	1	10
G000991965	1	0	1	10
N221	2	1	2	10
N222	5	4	4	10
N223	8	7	6	10
N224	28	27	15	10
N225	295	292	31	10
N226	54	53	15	10
N227	149	148	16	10
N228	72	71	14	10
N229	1027	1026	40	10
G000347575	1	0	1	10
N230	5	4	4	10
N231	31	30	9	10
N232	43	42	12	10
N233	4	3	4	10
N234	9	8	6	10
N235	999	998	29	10
N236	1029	1028	55	10
G001873945	1	0	1	10
N237	4	3	4	10
G001778315	1	0	1	10
N238	27	24	8	10
N239	14	13	7	10
N240	15	14	8	10
G001730085	1	0	1	10
N241	35	34	10	10
N242	63	62	18	10
N243	337	328	33	10
N244	13	12	7	10
N245	976	975	40	10
N246	2	1	2	10
N247	6	5	5	10
N248	69	68	17	10
N249	3105	3087	46	10
G001629165	1	0	1	11
G001628475	1	0	1	11
G001629185	1	0	1	11
N250	7	6	6	11
G001587595	1	0	1	11
G001587635	1	0	1	11
G001742785	1	0	1	11
N251	3	2	3	11
N252	9	8	6	11
N253	10	9	7	11
G000166095	1	0	1	11
N254	33	32	13	11
N255	2	1	2	11
N256	4	3	4	11
N257	10	9	6	11
N258	89	88	16	11
G001766815	1	0	1	11
G001766825	1	0	1	11
N259	2	1	2	11
N260	21	20	11	11
N261	3	2	3	11
N262	32	31	12	11
N263	8	7	5	11
N264	77	76	22	11
G000496135	1	0	1	11
N265	2	1	2	11
N266	4	3	3	11
N267	7	6	7	11
G001800745	1	0	1	11
N268	2	1	2	11
G001800735	1	0	1	11
N269	2	1	2	11
N270	4	3	4	11
N271	8	7	8	11
N272	2	1	2	11
N273	6	5	4	11
G000966265	1	0	1	11
N274	13	12	6	11
N275	4	3	3	11
N276	11	10	7	11
G001717015	1	0	1	11
N277	3	2	3	11
G001775955	1	0	1	11
G001273495	1	0	1	11
N278	4	3	4	11
N279	6	5	4	11
G002009985	1	0	1	11
G002011035	1	0	1	11
N280	9	8	7	11
N281	47	46	18	11
N282	2	1	2	11
N283	8	7	8	11
G000019605	1	0	1	11
N284	156	152	25	11
G000993595	1	0	1	11
G000992775	1	0	1	11
G001788755	1	0	1	11
G001788835	1	0	1	11
G001788765	1	0	1	11
N285	3	2	3	11
N286	3	2	3	11
N287	3	2	3	11
G001873565	1	0	1	11
N288	6	5	5	11
G001787485	1	0	1	11
G001788955	1	0	1	11
N289	2	1	2	11
N290	4	3	4	11
N291	2	1	2	11
N292	5	4	4	11
N293	10	7	7	11
N294	10	9	7	11
G000989705	1	0	1	11
N295	8	7	5	11
G001772805	1	0	1	11
G001772545	1	0	1	11
G001772665	1	0	1	11
N296	2	1	2	11
N297	2	1	2	11
N298	56	54	15	11
G001771165	1	0	1	11
N299	2	1	2	11
N300	3	2	3	11
N301	7	6	6	11
N302	55	54	11	11
N303	358	354	19	11
G001776145	1	0	1	11
G000991185	1	0	1	11
G000991925	1	0	1	11
N304	3	2	3	11
N305	3	2	3	11
N306	4	3	4	11
N307	3	2	3	11
N308	5	4	4	11
N309	7	6	6	11
N310	11	10	8	11
N311	4	3	4	11
N312	14	13	9	11
G001873465	1	0	1	11
N313	4	3	4	11
N314	36	35	11	11
N315	156	155	20	11
G001817115	1	0	1	11
N316	3	2	3	11
G001817175	1	0	1	11
N317	4	3	4	11
N318	12	11	8	11
N319	33	32	11	11
N320	69	67	17	11
N321	507	506	27	11
G000991385	1	0	1	11
G000991575	1	0	1	11
N322	2	1	2	11
N323	3	2	3	11
G001768085	1	0	1	11
N324	7	6	5	11
N325	6	5	5	11
N326	22	21	14	11
N327	2	1	2	11
N328	293	290	30	11
N329	5	4	5	11
N330	49	48	14	11
N331	69	68	15	11
N332	80	79	15	11
N333	8	7	6	11
N334	64	63	13	11
N335	2	1	2	11
N336	1025	1024	39	11
N337	2	1	2	11
N338	3	2	3	11
N339	2	1	2	11
N340	29	28	8	11
N341	3	2	3	11
N342	40	39	11	11
G000009905	1	0	1	11
N343	3	2	3	11
N344	3	2	3	11
N345	6	5	5	11
N346	142	141	18	11
N347	857	856	28	11
G001742305	1	0	1	11
N348	1028	1027	54	11
G001871865	1	0	1	11
N349	3	2	3	11
G001784485	1	0	1	11
N350	26	23	7	11
N351	5	4	4	11
N352	9	8	6	11
N353	4	3	4	11
N354	11	10	7	11
N355	11	10	7	11
N356	24	23	9	11
N357	17	16	12	11
N358	46	45	17	11
N359	161	160	19	11
N360	176	167	32	11
N361	2	1	2	11
N362	11	10	6	11
N363	42	41	11	11
N364	934	933	39	11
G001304075	1	0	1	11
G001784175	1	0	1	11
N365	2	1	2	11
N366	4	3	4	11
N367	3	2	3	11
N368	66	65	16	11
N369	465	464	23	11
N370	2640	2622	45	11
G001629235	1	0	1	12
N371	6	5	5	12
G001723845	1	0	1	12
N372	2	1	2	12
N373	4	3	3	12
N374	5	4	5	12
N375	2	1	2	12
N376	8	7	6	12
N377	5	4	5	12
N378	28	27	12	12
G001305655	1	0	1	12
G001767315	1	0	1	12
G000474235	1	0	1	12
N379	3	2	3	12
N380	3	2	3	12
N381	7	6	5	12
N382	16	15	9	12
N383	73	72	15	12
G002011155	1	0	1	12
G002011165	1	0	1	12
G002010305	1	0	1	12
N384	20	19	10	12
G000063445	1	0	1	12
N385	2	1	2	12
N386	2	1	2	12
N387	30	29	11	12
N388	4	3	3	12
N389	4	3	4	12
N390	4	3	4	12
N391	73	72	21	12
G900090055	1	0	1	12
G001856845	1	0	1	12
N392	2	1	2	12
N393	2	1	2	12
G000008265	1	0	1	12
N394	6	5	6	12
G001800795	1	0	1	12
G001800825	1	0	1	12
G001800815	1	0	1	12
G001800675	1	0	1	12
G000404225	1	0	1	12
N395	3	2	3	12
G001421175	1	0	1	12
N396	7	6	7	12
G000007305	1	0	1	12
G000275605	1	0	1	12
N397	3	2	3	12
N398	3	2	3	12
N399	5	4	5	12
N400	8	7	5	12
N401	2	1	2	12
N402	2	1	2	12
N403	3	2	3	12
N404	8	7	6	12
G001717025	1	0	1	12
N405	2	1	2	12
G001774245	1	0	1	12
N406	3	2	3	12
N407	3	2	3	12
N408	3	2	3	12
G001768965	1	0	1	12
N409	8	7	6	12
G001830115	1	0	1	12
N410	46	45	17	12
G000405685	1	0	1	12
G000270325	1	0	1	12
G002011075	1	0	1	12
N411	7	6	7	12
N412	4	3	4	12
N413	152	148	24	12
G001788885	1	0	1	12
N414	2	1	2	12
G000999445	1	0	1	12
N415	2	1	2	12
G000999945	1	0	1	12
N416	2	1	2	12
N417	2	1	2	12
N418	4	3	4	12
G001789035	1	0	1	12
G001787625	1	0	1	12
G001789005	1	0	1	12
N419	3	2	3	12
G001787565	1	0	1	12
G001787535	1	0	1	12
N420	2	1	2	12
N421	3	2	3	12
N422	2	1	2	12
N423	8	5	6	12
G001789165	1	0	1	12
N424	9	8	6	12
N425	3	2	3	12
N426	5	4	4	12
G001873785	1	0	1	12
G001890045	1	0	1	12
G001772695	1	0	1	12
G001772615	1	0	1	12
N427	2	1	2	12
N428	54	52	14	12
G001772215	1	0	1	12
G000991025	1	0	1	12
G001816835	1	0	1	12
N429	2	1	2	12
G001816975	1	0	1	12
N430	6	5	5	12
N431	19	18	10	12
N432	36	35	9	12
N433	137	133	16	12
N434	221	220	18	12
G001776125	1	0	1	12
N435	2	1	2	12
G001872945	1	0	1	12
N436	2	1	2	12
G000995065	1	0	1	12
N437	3	2	3	12
G001772255	1	0	1	12
N438	2	1	2	12
N439	2	1	2	12
N440	3	2	3	12
G001790445	1	0	1	12
N441	6	5	5	12
G001790495	1	0	1	12
N442	10	9	7	12
G001777585	1	0	1	12
N443	3	2	3	12
N444	3	2	3	12
N445	11	10	8	12
G001818315	1	0	1	12
N446	3	2	3	12
N447	16	15	10	12
N448	20	19	8	12
N449	52	51	14	12
N450	104	103	19	12
G001817035	1	0	1	12
N451	2	1	2	12
G001817135	1	0	1	12
N452	3	2	3	12
N453	4	3	4	12
N454	8	7	7	12
N455	5	4	4	12
N456	28	27	10	12
N457	10	9	6	12
N458	59	57	16	12
N459	17	16	7	12
N460	490	489	26	12
G001787865	1	0	1	12
G001302805	1	0	1	12
G000380725	1	0	1	12
N461	2	1	2	12
N462	2	1	2	12
N463	5	4	4	12
N464	2	1	2	12
N465	4	3	4	12
G001858525	1	0	1	12
N466	21	20	13	12
G000484535	1	0	1	12
G000011385	1	0	1	12
N467	3	2	3	12
N468	290	287	29	12
G001917855	1	0	1	12
N469	4	3	4	12
N470	8	7	6	12
N471	41	40	13	12
N472	6	5	5	12
N473	63	62	14	12
N474	14	13	8	12
N475	66	65	14	12
G001805475	1	0	1	12
N476	7	6	5	12
G001950395	1	0	1	12
N477	63	62	12	12
G001766895	1	0	1	12
G001767615	1	0	1	12
N478	12	11	7	12
N479	1013	1012	38	12
G001767735	1	0	1	12
G001767595	1	0	1	12
G000405325	1	0	1	12
N480	2	1	2	12
G001443005	1	0	1	12
G001508835	1	0	1	12
N481	10	9	6	12
N482	19	18	7	12
G000212395	1	0	1	12
N483	2	1	2	12
N484	5	4	4	12
N485	35	34	10	12
G001280565	1	0	1	12
N486	2	1	2	12
G900016865	1	0	1	12
N487	2	1	2	12
G001512545	1	0	1	12
N488	5	4	4	12
N489	68	67	13	12
N490	74	73	17	12
N491	21	20	10	12
N492	836	835	27	12
N493	15	14	9	12
N494	1013	1012	53	12
G000402295	1	0	1	12
N495	2	1	2	12
N496	11	10	5	12
N497	15	12	6	12
N498	2	1	2	12
N499	3	2	3	12
G001027545	1	0	1	12
N500	8	7	5	12
G001799555	1	0	1	12
N501	3	2	3	12
G001800015	1	0	1	12
N502	10	9	6	12
N503	3	2	3	12
N504	8	7	6	12
N505	11	10	8	12
N506	13	12	7	12
N507	2	1	2	12
N508	15	14	11	12
N509	15	14	10	12
N510	31	30	16	12
N511	26	25	11	12
N512	135	134	18	12
N513	65	64	14	12
N514	111	102	31	12
G001780165	1	0	1	12
G001774505	1	0	1	12
N515	3	2	3	12
N516	8	7	5	12
N517	15	14	9	12
N518	27	26	10	12
G001304495	1	0	1	12
N519	933	932	38	12
G000739535	1	0	1	12
G000739515	1	0	1	12
G000404445	1	0	1	12
N520	3	2	3	12
G001643535	1	0	1	12
N521	2	1	2	12
N522	10	9	8	12
N523	56	55	15	12
N524	149	148	21	12
N525	316	315	22	12
N526	88	87	13	12
N527	2552	2534	44	12
G001629245	1	0	1	13
N528	5	4	4	13
G001723835	1	0	1	13
G001723855	1	0	1	13
N529	2	1	2	13
N530	2	1	2	13
G000006175	1	0	1	13
N531	4	3	4	13
G000243455	1	0	1	13
G000214415	1	0	1	13
N532	3	2	3	13
N533	5	4	5	13
G001507955	1	0	1	13
N534	4	3	4	13
N535	13	12	8	13
N536	15	14	11	13
G001488575	1	0	1	13
N537	2	1	2	13
G000196895	1	0	1	13
N538	2	1	2	13
N539	3	2	3	13
N540	4	3	4	13
N541	2	1	2	13
N542	14	13	8	13
N543	30	29	13	13
N544	43	42	14	13
G000025285	1	0	1	13
N545	19	18	9	13
G000251105	1	0	1	13
G000011005	1	0	1	13
G001602695	1	0	1	13
G000013445	1	0	1	13
N546	5	4	5	13
N547	25	24	10	13
N548	2	1	2	13
N549	2	1	2	13
G000014945	1	0	1	13
N550	3	2	3	13
G002010075	1	0	1	13
N551	3	2	3	13
N552	2	1	2	13
N553	71	70	20	13
G000011185	1	0	1	13
G000195915	1	0	1	13
G000447225	1	0	1	13
G000965745	1	0	1	13
G000152265	1	0	1	13
N554	5	4	5	13
G000308215	1	0	1	13
N555	2	1	2	13
G000800805	1	0	1	13
N556	6	5	6	13
G000011105	1	0	1	13
N557	2	1	2	13
G000263735	1	0	1	13
N558	2	1	2	13
G000725425	1	0	1	13
N559	4	3	4	13
N560	4	3	3	13
N561	4	3	4	13
G001647085	1	0	1	13
G000018365	1	0	1	13
G900109425	1	0	1	13
G001418715	1	0	1	13
G000265525	1	0	1	13
N562	2	1	2	13
N563	2	1	2	13
N564	6	5	5	13
G001717005	1	0	1	13
G001717035	1	0	1	13
G001577155	1	0	1	13
N565	2	1	2	13
G001593865	1	0	1	13
N566	2	1	2	13
G001273385	1	0	1	13
N567	2	1	2	13
G001920655	1	0	1	13
N568	7	6	5	13
N569	7	6	5	13
N570	39	38	16	13
G000375685	1	0	1	13
N571	6	5	6	13
G000993805	1	0	1	13
N572	3	2	3	13
N573	26	25	10	13
N574	126	122	23	13
G000989565	1	0	1	13
G000989635	1	0	1	13
G000993615	1	0	1	13
G000995295	1	0	1	13
G001788715	1	0	1	13
G001787475	1	0	1	13
G000999315	1	0	1	13
G000999965	1	0	1	13
G001788805	1	0	1	13
N575	3	2	3	13
G001789045	1	0	1	13
N576	2	1	2	13
G001788925	1	0	1	13
G001788995	1	0	1	13
G001787705	1	0	1	13
N577	2	1	2	13
G001789155	1	0	1	13
G001787805	1	0	1	13
G001872575	1	0	1	13
N578	7	4	5	13
N579	2	1	2	13
N580	7	6	5	13
G000990085	1	0	1	13
N581	2	1	2	13
G000989775	1	0	1	13
N582	4	3	3	13
G000994815	1	0	1	13
G001772855	1	0	1	13
N583	2	1	2	13
N584	52	50	13	13
G001816795	1	0	1	13
G001816815	1	0	1	13
G001816985	1	0	1	13
N585	5	4	4	13
G000995995	1	0	1	13
N586	18	17	9	13
N587	17	16	8	13
N588	19	18	8	13
N589	2	1	2	13
N590	135	131	15	13
N591	90	89	16	13
N592	131	130	17	13
G001776175	1	0	1	13
G001774395	1	0	1	13
G000995565	1	0	1	13
G000993275	1	0	1	13
G000997185	1	0	1	13
N593	2	1	2	13
G001771275	1	0	1	13
G001772265	1	0	1	13
G001771215	1	0	1	13
G001771185	1	0	1	13
G001029795	1	0	1	13
N594	2	1	2	13
G001790455	1	0	1	13
N595	5	4	4	13
G000803625	1	0	1	13
N596	9	8	6	13
G001779925	1	0	1	13
N597	2	1	2	13
G001777815	1	0	1	13
N598	2	1	2	13
N599	3	2	3	13
N600	8	7	7	13
G001818735	1	0	1	13
N601	2	1	2	13
N602	3	2	3	13
N603	13	12	9	13
N604	10	9	7	13
N605	10	9	7	13
N606	12	11	7	13
N607	40	39	13	13
N608	7	6	7	13
N609	97	96	18	13
G001817055	1	0	1	13
G001817095	1	0	1	13
G001817065	1	0	1	13
N610	2	1	2	13
G001784775	1	0	1	13
N611	3	2	3	13
G001784895	1	0	1	13
N612	7	6	6	13
G001786575	1	0	1	13
N613	4	3	3	13
N614	14	13	9	13
N615	14	13	8	13
N616	2	1	2	13
N617	8	7	5	13
N618	2	1	2	13
N619	57	55	15	13
N620	3	2	3	13
N621	14	13	6	13
N622	9	8	6	13
N623	481	480	25	13
G000494245	1	0	1	13
G000397765	1	0	1	13
G001898035	1	0	1	13
G000724625	1	0	1	13
G000404425	1	0	1	13
N624	4	3	3	13
G001899315	1	0	1	13
G001464165	1	0	1	13
G001899385	1	0	1	13
N625	3	2	3	13
N626	4	3	3	13
N627	17	16	12	13
G000332275	1	0	1	13
N628	2	1	2	13
G001870225	1	0	1	13
N629	289	286	28	13
G001918235	1	0	1	13
N630	3	2	3	13
G001778455	1	0	1	13
N631	7	6	5	13
N632	19	18	11	13
N633	22	21	12	13
N634	2	1	2	13
N635	4	3	4	13
G001796605	1	0	1	13
N636	62	61	13	13
N637	5	4	4	13
N638	9	8	7	13
N639	12	11	7	13
N640	54	53	13	13
N641	3	2	3	13
N642	4	3	4	13
N643	20	19	8	13
N644	43	42	11	13
N645	3	2	3	13
N646	9	8	6	13
G000384495	1	0	1	13
N647	1012	1011	37	13
G001509285	1	0	1	13
G000402235	1	0	1	13
N648	4	3	4	13
N649	6	5	5	13
N650	8	7	6	13
N651	11	10	6	13
G000021645	1	0	1	13
G000020965	1	0	1	13
N652	2	1	2	13
N653	3	2	3	13
G000745455	1	0	1	13
N654	34	33	9	13
G000183545	1	0	1	13
G000184705	1	0	1	13
G900019985	1	0	1	13
G001513145	1	0	1	13
N655	2	1	2	13
N656	3	2	3	13
N657	25	24	11	13
N658	43	42	12	13
G001513125	1	0	1	13
N659	73	72	16	13
N660	4	3	3	13
N661	17	16	9	13
N662	9	8	6	13
N663	827	826	26	13
N664	2	1	2	13
N665	13	12	8	13
N666	4	3	3	13
N667	1009	1008	52	13
G001302425	1	0	1	13
G000404345	1	0	1	13
N668	4	3	3	13
N669	7	6	4	13
N670	7	6	5	13
N671	8	5	5	13
G001800565	1	0	1	13
G001800635	1	0	1	13
G001871125	1	0	1	13
N672	2	1	2	13
N673	2	1	2	13
N674	6	5	4	13
G001799975	1	0	1	13
N675	2	1	2	13
G000020145	1	0	1	13
N676	9	8	5	13
G001804125	1	0	1	13
N677	2	1	2	13
N678	2	1	2	13
N679	6	5	5	13
N680	4	3	4	13
N681	7	6	7	13
N682	4	3	4	13
N683	9	8	6	13
G001828445	1	0	1	13
G001302825	1	0	1	13
N684	2	1	2	13
N685	13	12	10	13
G000284115	1	0	1	13
N686	14	13	9	13
N687	6	5	5	13
N688	25	24	15	13
N689	4	3	4	13
N690	22	21	10	13
N691	28	27	14	13
N692	107	106	17	13
N693	10	9	6	13
N694	55	54	13	13
N695	5	4	4	13
N696	106	97	30	13
G001780795	1	0	1	13
N697	2	1	2	13
N698	3	2	3	13
N699	5	4	4	13
N700	2	1	2	13
N701	13	12	8	13
N702	8	7	6	13
N703	19	18	9	13
N704	17	16	10	13
N705	916	915	37	13
G000372285	1	0	1	13
N706	2	1	2	13
G000091165	1	0	1	13
G001914375	1	0	1	13
G001790695	1	0	1	13
N707	9	8	7	13
N708	3	2	3	13
N709	53	52	14	13
N710	9	8	6	13
N711	140	139	20	13
N712	120	119	17	13
N713	196	195	21	13
N714	22	21	12	13
N715	66	65	12	13
N716	893	892	39	13
N717	1659	1641	43	13
N718	2	1	2	14
N719	3	2	3	14
G000376965	1	0	1	14
G002009965	1	0	1	14
G000017185	1	0	1	14
G000179575	1	0	1	14
G000017165	1	0	1	14
N720	3	2	3	14
G000092305	1	0	1	14
N721	2	1	2	14
G000024625	1	0	1	14
N722	4	3	4	14
G900095815	1	0	1	14
N723	3	2	3	14
N724	2	1	2	14
N725	11	10	7	14
N726	2	1	2	14
N727	13	12	10	14
G000069025	1	0	1	14
G000230955	1	0	1	14
G000710615	1	0	1	14
G000376445	1	0	1	14
G000334895	1	0	1	14
N728	2	1	2	14
G000336675	1	0	1	14
N729	3	2	3	14
G000591055	1	0	1	14
G000026045	1	0	1	14
G900110215	1	0	1	14
N730	13	12	7	14
N731	2	1	2	14
N732	28	27	12	14
N733	2	1	2	14
N734	41	40	13	14
N735	3	2	3	14
N736	16	15	8	14
G001508455	1	0	1	14
N737	4	3	4	14
N738	4	3	4	14
N739	21	20	9	14
G001508615	1	0	1	14
G001509375	1	0	1	14
G001602645	1	0	1	14
G000235565	1	0	1	14
G001603205	1	0	1	14
N740	2	1	2	14
G000711905	1	0	1	14
N741	2	1	2	14
G000685155	1	0	1	14
G001317315	1	0	1	14
N742	20	19	8	14
N743	51	50	19	14
G001316225	1	0	1	14
N744	4	3	4	14
G001421185	1	0	1	14
G001512965	1	0	1	14
G001563305	1	0	1	14
N745	5	4	5	14
G000211475	1	0	1	14
G000195935	1	0	1	14
G001577775	1	0	1	14
G900012635	1	0	1	14
G002009975	1	0	1	14
N746	3	2	3	14
N747	2	1	2	14
N748	2	1	2	14
G001317345	1	0	1	14
N749	3	2	3	14
G000221185	1	0	1	14
G001484195	1	0	1	14
G000009965	1	0	1	14
G001592435	1	0	1	14
N750	2	1	2	14
N751	4	3	4	14
G001775965	1	0	1	14
G001776015	1	0	1	14
G001593935	1	0	1	14
G001593925	1	0	1	14
G001399805	1	0	1	14
G001399795	1	0	1	14
N752	3	2	3	14
N753	4	3	4	14
N754	2	1	2	14
N755	5	4	4	14
N756	4	3	4	14
N757	35	34	15	14
G000399825	1	0	1	14
N758	5	4	5	14
G000015225	1	0	1	14
N759	2	1	2	14
N760	11	10	9	14
N761	15	14	8	14
N762	31	30	11	14
N763	95	91	22	14
G001788795	1	0	1	14
N764	2	1	2	14
G001787615	1	0	1	14
G001788915	1	0	1	14
G001787585	1	0	1	14
G001787675	1	0	1	14
G001789115	1	0	1	14
N765	6	3	4	14
G001787725	1	0	1	14
G001004835	1	0	1	14
N766	3	2	3	14
N767	4	3	4	14
G001771775	1	0	1	14
G001772465	1	0	1	14
N768	2	1	2	14
N769	2	1	2	14
G001772625	1	0	1	14
G001772985	1	0	1	14
N770	8	7	6	14
N771	44	42	12	14
N772	2	1	2	14
N773	3	2	3	14
N774	6	5	5	14
N775	12	11	8	14
N776	5	4	5	14
N777	12	11	7	14
N778	5	4	4	14
N779	14	13	7	14
G001003415	1	0	1	14
G001779145	1	0	1	14
N780	37	36	12	14
N781	98	94	14	14
N782	40	39	15	14
N783	50	49	14	14
G001803445	1	0	1	14
N784	130	129	16	14
G000995395	1	0	1	14
G001771115	1	0	1	14
G001004375	1	0	1	14
G001004445	1	0	1	14
N785	2	1	2	14
N786	3	2	3	14
