name	taxa	splits	postlevels	prelevels
N1	9814	9453	68	1
N2	600	535	31	2
N3	9214	8917	67	2
N4	2	1	2	3
N5	598	533	30	3
G001412365	1	0	1	3
N6	9213	8916	66	3
G000830295	1	0	1	4
G001871415	1	0	1	4
N7	3	2	3	4
N8	595	530	29	4
G001875255	1	0	1	4
N9	9212	8915	65	4
G001871475	1	0	1	5
N10	2	1	2	5
N11	2	1	2	5
N12	593	528	28	5
N13	8	7	5	5
N14	9204	8907	64	5
G000402355	1	0	1	6
G000830275	1	0	1	6
G001723845	1	0	1	6
G001742785	1	0	1	6
N15	219	161	25	6
N16	374	366	27	6
N17	4	3	4	6
N18	4	3	4	6
N19	900	894	48	6
N20	8304	8012	63	6
N21	2	1	2	7
N22	217	159	24	7
N23	44	42	14	7
N24	330	323	26	7
G001304335	1	0	1	7
N25	3	2	3	7
G001508335	1	0	1	7
N26	3	2	3	7
N27	13	12	7	7
N28	887	881	47	7
N29	6	5	5	7
N30	8298	8006	62	7
G001515205	1	0	1	8
G001515215	1	0	1	8
N31	5	4	4	8
N32	212	154	23	8
G002011125	1	0	1	8
N33	43	41	13	8
N34	54	53	14	8
N35	276	269	25	8
G001304185	1	0	1	8
N36	2	1	2	8
G001303785	1	0	1	8
N37	2	1	2	8
N38	4	3	4	8
N39	9	8	6	8
N40	30	29	11	8
N41	857	851	46	8
N42	2	1	2	8
N43	4	3	4	8
N44	275	244	25	8
N45	8023	7761	61	8
N46	2	1	2	9
N47	3	2	3	9
N48	52	51	19	9
N49	160	102	22	9
N50	7	5	5	9
N51	36	35	12	9
N52	19	18	9	9
N53	35	34	13	9
N54	36	35	12	9
N55	240	233	24	9
G001302835	1	0	1	9
G001303705	1	0	1	9
G002010635	1	0	1	9
G002011615	1	0	1	9
G001304015	1	0	1	9
N56	3	2	3	9
N57	2	1	2	9
N58	7	6	5	9
G000403035	1	0	1	9
N59	29	28	10	9
N60	5	4	4	9
N61	852	846	45	9
G000406005	1	0	1	9
G001774505	1	0	1	9
G001304075	1	0	1	9
N62	3	2	3	9
N63	27	25	13	9
N64	248	218	24	9
N65	2860	2762	48	9
N66	5163	4998	60	9
G001940645	1	0	1	10
G001940755	1	0	1	10
G001940665	1	0	1	10
N67	2	1	2	10
N68	10	9	6	10
N69	42	41	18	10
N70	4	3	4	10
N71	156	98	21	10
N72	3	1	2	10
N73	4	3	4	10
G002009975	1	0	1	10
N74	35	34	11	10
N75	8	7	6	10
N76	11	10	8	10
G000007185	1	0	1	10
N77	34	33	12	10
N78	18	17	11	10
N79	18	17	11	10
N80	22	21	12	10
N81	218	211	23	10
G001302725	1	0	1	10
N82	2	1	2	10
G001777945	1	0	1	10
G001780165	1	0	1	10
N83	3	2	3	10
N84	4	3	4	10
N85	7	6	4	10
N86	22	21	9	10
N87	2	1	2	10
N88	3	2	3	10
N89	6	5	5	10
N90	846	840	44	10
N91	2	1	2	10
G000405145	1	0	1	10
G001873945	1	0	1	10
N92	26	24	12	10
N93	88	87	20	10
N94	160	130	23	10
N95	40	39	16	10
N96	2820	2722	47	10
N97	1535	1440	40	10
N98	3628	3557	59	10
G001563325	1	0	1	11
G001940705	1	0	1	11
N99	3	2	3	11
N100	7	6	5	11
G000270325	1	0	1	11
N101	41	40	17	11
G001717015	1	0	1	11
N102	3	2	3	11
N103	3	2	3	11
N104	153	95	20	11
G001587595	1	0	1	11
G001587635	1	0	1	11
G001587605	1	0	1	11
G001587715	1	0	1	11
N105	3	2	3	11
N106	2	1	2	11
N107	33	32	10	11
N108	3	2	3	11
N109	5	4	5	11
N110	2	1	2	11
N111	9	8	7	11
G000166095	1	0	1	11
N112	33	32	11	11
N113	3	2	3	11
N114	15	14	10	11
N115	3	2	3	11
N116	15	14	10	11
N117	2	1	2	11
N118	20	19	11	11
N119	115	108	22	11
N120	103	102	20	11
G001304155	1	0	1	11
G001775405	1	0	1	11
G001780795	1	0	1	11
N121	2	1	2	11
G001802045	1	0	1	11
N122	3	2	3	11
N123	3	2	3	11
N124	4	3	3	11
N125	4	3	4	11
N126	18	17	8	11
G001771235	1	0	1	11
G002011685	1	0	1	11
G001304035	1	0	1	11
N127	2	1	2	11
G001779875	1	0	1	11
N128	5	4	4	11
N129	48	45	13	11
N130	798	794	43	11
G000380785	1	0	1	11
G000493945	1	0	1	11
G001778315	1	0	1	11
N131	25	23	11	11
N132	31	30	13	11
N133	57	56	19	11
G001730085	1	0	1	11
N134	159	129	22	11
N135	5	4	5	11
N136	35	34	15	11
N137	62	61	14	11
N138	2758	2660	46	11
N139	38	37	13	11
N140	1497	1402	39	11
N141	140	137	16	11
N142	3488	3419	58	11
G001593865	1	0	1	12
N143	2	1	2	12
N144	2	1	2	12
N145	5	4	4	12
G002011075	1	0	1	12
N146	40	39	16	12
G001717025	1	0	1	12
N147	2	1	2	12
G000019605	1	0	1	12
N148	2	1	2	12
N149	32	31	13	12
N150	121	63	19	12
N151	2	1	2	12
G001587695	1	0	1	12
G000725425	1	0	1	12
G000966265	1	0	1	12
N152	6	5	4	12
N153	27	26	9	12
G000092305	1	0	1	12
N154	2	1	2	12
G000024625	1	0	1	12
N155	4	3	4	12
G000214415	1	0	1	12
G000243455	1	0	1	12
N156	2	1	2	12
N157	7	6	6	12
G001507955	1	0	1	12
N158	32	31	10	12
G002011395	1	0	1	12
N159	2	1	2	12
G001856825	1	0	1	12
N160	14	13	9	12
G001875345	1	0	1	12
N161	2	1	2	12
N162	3	2	3	12
N163	12	11	9	12
G002011155	1	0	1	12
G002011165	1	0	1	12
G002010305	1	0	1	12
N164	19	18	10	12
N165	29	28	12	12
N166	86	79	21	12
N167	3	2	3	12
N168	100	99	19	12
G001780805	1	0	1	12
G001780825	1	0	1	12
G000522985	1	0	1	12
N169	2	1	2	12
G001577135	1	0	1	12
N170	2	1	2	12
N171	2	1	2	12
N172	2	1	2	12
G001789275	1	0	1	12
N173	3	2	3	12
N174	3	2	3	12
N175	15	14	7	12
G001771055	1	0	1	12
G001886815	1	0	1	12
N176	2	1	2	12
N177	3	2	3	12
N178	10	8	6	12
N179	38	36	12	12
N180	10	9	6	12
N181	788	784	42	12
N182	2	1	2	12
N183	23	21	10	12
G001871865	1	0	1	12
N184	30	29	12	12
N185	12	11	9	12
N186	45	44	18	12
N187	54	52	15	12
N188	105	76	21	12
G001780385	1	0	1	12
N189	4	3	4	12
N190	3	2	3	12
N191	32	31	14	12
N192	4	3	3	12
N193	58	57	13	12
N194	271	268	26	12
N195	2487	2391	45	12
N196	2	1	2	12
N197	36	35	12	12
N198	129	127	20	12
N199	1368	1274	38	12
N200	4	3	4	12
N201	136	133	15	12
N202	328	313	34	12
N203	3160	3105	57	12
G001920575	1	0	1	13
G002011035	1	0	1	13
G001774245	1	0	1	13
G001775965	1	0	1	13
N204	2	1	2	13
N205	3	2	3	13
N206	5	4	4	13
N207	35	34	15	13
G001717005	1	0	1	13
G001717035	1	0	1	13
G000380705	1	0	1	13
G000494205	1	0	1	13
N208	4	3	4	13
N209	28	27	12	13
N210	11	10	8	13
N211	110	52	18	13
G001587575	1	0	1	13
G001587655	1	0	1	13
N212	3	2	3	13
N213	3	2	3	13
N214	3	2	3	13
N215	24	23	8	13
G000363885	1	0	1	13
G000371805	1	0	1	13
G000023985	1	0	1	13
N216	3	2	3	13
G000376965	1	0	1	13
G002009965	1	0	1	13
N217	2	1	2	13
N218	5	4	5	13
N219	4	3	4	13
N220	28	27	9	13
G000025665	1	0	1	13
G000327505	1	0	1	13
N221	2	1	2	13
N222	12	11	8	13
G001595875	1	0	1	13
G001595945	1	0	1	13
G001800815	1	0	1	13
N223	2	1	2	13
N224	4	3	4	13
N225	8	7	8	13
N226	7	6	6	13
N227	12	11	9	13
N228	3	2	3	13
N229	26	25	11	13
N230	4	3	4	13
N231	82	75	20	13
G000063445	1	0	1	13
N232	2	1	2	13
G001914405	1	0	1	13
N233	99	98	18	13
G000010305	1	0	1	13
G000695095	1	0	1	13
G000397885	1	0	1	13
G000404745	1	0	1	13
G000146065	1	0	1	13
G001603745	1	0	1	13
G001412425	1	0	1	13
G001577185	1	0	1	13
G000474745	1	0	1	13
N234	2	1	2	13
G001462235	1	0	1	13
N235	2	1	2	13
N236	4	3	3	13
N237	11	10	6	13
G000402795	1	0	1	13
G001577025	1	0	1	13
G001872685	1	0	1	13
N238	2	1	2	13
G001442855	1	0	1	13
N239	9	7	5	13
N240	19	17	11	13
N241	19	18	10	13
N242	3	2	3	13
N243	7	6	5	13
N244	62	61	15	13
N245	726	722	41	13
G001800565	1	0	1	13
G001800635	1	0	1	13
N246	9	8	7	13
N247	14	12	9	13
N248	6	5	5	13
N249	24	23	11	13
N250	2	1	2	13
N251	10	9	8	13
G001302825	1	0	1	13
N252	44	43	17	13
N253	10	9	6	13
N254	44	42	14	13
G001794905	1	0	1	13
N255	104	75	20	13
G002010715	1	0	1	13
N256	3	2	3	13
G000687145	1	0	1	13
N257	2	1	2	13
N258	5	4	5	13
N259	27	26	13	13
N260	2	1	2	13
N261	2	1	2	13
N262	15	14	8	13
N263	43	42	12	13
N264	73	70	13	13
N265	198	197	25	13
N266	22	21	10	13
N267	2465	2369	44	13
G001791795	1	0	1	13
G001872985	1	0	1	13
N268	15	14	8	13
N269	21	20	11	13
N270	8	7	5	13
N271	121	119	19	13
N272	111	110	18	13
N273	1257	1163	37	13
G001302425	1	0	1	13
N274	3	2	3	13
N275	67	64	13	13
N276	69	68	14	13
N277	26	19	8	13
N278	302	293	33	13
N279	1209	1179	43	13
N280	1951	1925	56	13
G001593925	1	0	1	14
G001593935	1	0	1	14
G001273385	1	0	1	14
N281	2	1	2	14
N282	2	1	2	14
N283	3	2	3	14
N284	4	3	4	14
N285	31	30	14	14
G000993805	1	0	1	14
N286	3	2	3	14
N287	13	12	7	14
N288	15	14	11	14
N289	2	1	2	14
N290	9	8	7	14
N291	13	12	8	14
N292	97	39	17	14
G001317345	1	0	1	14
N293	2	1	2	14
G000430485	1	0	1	14
N294	2	1	2	14
G000517445	1	0	1	14
N295	2	1	2	14
N296	9	8	6	14
N297	15	14	7	14
G000739065	1	0	1	14
N298	2	1	2	14
G000017185	1	0	1	14
G000179575	1	0	1	14
G000006175	1	0	1	14
N299	4	3	4	14
G900095815	1	0	1	14
N300	3	2	3	14
N301	13	12	7	14
N302	15	14	8	14
G000011185	1	0	1	14
G000195915	1	0	1	14
N303	5	4	4	14
N304	7	6	7	14
G001800745	1	0	1	14
G001800825	1	0	1	14
G000404225	1	0	1	14
N305	3	2	3	14
G001421175	1	0	1	14
N306	7	6	7	14
G000025285	1	0	1	14
N307	6	5	5	14
N308	3	2	3	14
N309	9	8	8	14
G001508455	1	0	1	14
N310	2	1	2	14
N311	2	1	2	14
N312	24	23	10	14
G002010075	1	0	1	14
N313	3	2	3	14
N314	2	1	2	14
N315	80	73	19	14
G000011005	1	0	1	14
G000251105	1	0	1	14
G000403645	1	0	1	14
N316	98	97	17	14
G001045525	1	0	1	14
G001462255	1	0	1	14
G001462225	1	0	1	14
G001462245	1	0	1	14
N317	2	1	2	14
N318	2	1	2	14
N319	3	2	3	14
N320	8	7	5	14
G001508355	1	0	1	14
G001509335	1	0	1	14
N321	5	3	4	14
N322	4	3	3	14
G001567545	1	0	1	14
N323	18	16	10	14
N324	3	2	3	14
N325	16	15	9	14
G000024845	1	0	1	14
N326	2	1	2	14
G001314545	1	0	1	14
N327	6	5	4	14
N328	10	9	8	14
N329	52	51	14	14
N330	106	104	17	14
N331	620	617	40	14
G001800015	1	0	1	14
N332	8	7	6	14
N333	2	1	2	14
N334	12	10	8	14
G000405945	1	0	1	14
N335	5	4	4	14
N336	4	3	3	14
N337	20	19	10	14
G001828415	1	0	1	14
G001828545	1	0	1	14
N338	2	1	2	14
N339	8	7	7	14
N340	13	12	9	14
N341	31	30	16	14
N342	5	4	4	14
N343	5	4	5	14
N344	14	13	7	14
N345	30	28	13	14
N346	27	23	9	14
N347	77	51	19	14
G000493965	1	0	1	14
N348	2	1	2	14
G000242615	1	0	1	14
G000428885	1	0	1	14
G000226295	1	0	1	14
N349	4	3	4	14
N350	2	1	2	14
N351	25	24	12	14
G000091165	1	0	1	14
G001643535	1	0	1	14
G000739515	1	0	1	14
G000739535	1	0	1	14
N352	4	3	4	14
N353	11	10	7	14
N354	21	20	11	14
N355	22	21	10	14
N356	25	24	10	14
N357	48	45	12	14
N358	4	3	4	14
N359	194	193	24	14
N360	9	8	6	14
N361	13	12	9	14
G000526155	1	0	1	14
N362	2464	2368	43	14
G000024405	1	0	1	14
N363	14	13	7	14
N364	2	1	2	14
N365	19	18	10	14
N366	4	3	4	14
N367	4	3	4	14
N368	27	26	11	14
N369	94	92	18	14
N370	5	4	5	14
N371	106	105	17	14
N372	20	19	8	14
N373	1237	1143	36	14
G000347575	1	0	1	14
N374	2	1	2	14
N375	19	18	10	14
N376	48	45	12	14
N377	27	26	11	14
N378	42	41	13	14
G001784485	1	0	1	14
N379	25	18	7	14
N380	26	25	13	14
N381	276	267	32	14
N382	129	126	19	14
N383	1080	1052	42	14
N384	16	15	9	14
N385	1935	1909	55	14
G001399795	1	0	1	15
G001399805	1	0	1	15
G000802205	1	0	1	15
G001870125	1	0	1	15
G000303155	1	0	1	15
N386	2	1	2	15
G001920395	1	0	1	15
N387	3	2	3	15
N388	3	2	3	15
N389	28	27	13	15
G000015225	1	0	1	15
N390	2	1	2	15
N391	5	4	5	15
N392	8	7	6	15
N393	4	3	4	15
N394	11	10	10	15
G000017945	1	0	1	15
G001481685	1	0	1	15
N395	2	1	2	15
N396	7	6	6	15
N397	4	3	4	15
N398	9	8	7	15
G000145985	1	0	1	15
N399	96	38	16	15
G000022545	1	0	1	15
G001508065	1	0	1	15
G000246985	1	0	1	15
G001484685	1	0	1	15
G000151105	1	0	1	15
G001433455	1	0	1	15
G000215995	1	0	1	15
N400	8	7	5	15
N401	7	6	5	15
N402	8	7	6	15
G000025525	1	0	1	15
G000091665	1	0	1	15
G000017165	1	0	1	15
N403	3	2	3	15
G000145295	1	0	1	15
N404	2	1	2	15
G000513315	1	0	1	15
N405	12	11	6	15
N406	2	1	2	15
N407	13	12	7	15
N408	2	1	2	15
N409	3	2	3	15
G000008265	1	0	1	15
N410	6	5	6	15
G000308215	1	0	1	15
N411	2	1	2	15
G001563305	1	0	1	15
N412	6	5	6	15
G002010285	1	0	1	15
N413	5	4	4	15
G000025505	1	0	1	15
N414	2	1	2	15
G002010215	1	0	1	15
N415	8	7	7	15
G000015765	1	0	1	15
G000430905	1	0	1	15
G000275865	1	0	1	15
G001571385	1	0	1	15
N416	5	4	4	15
N417	19	18	9	15
N418	2	1	2	15
G001508185	1	0	1	15
G001766815	1	0	1	15
G001766825	1	0	1	15
N419	7	6	4	15
N420	73	66	18	15
N421	8	7	6	15
N422	90	89	16	15
G001462345	1	0	1	15
G001603875	1	0	1	15
G001873075	1	0	1	15
G900142455	1	0	1	15
G900142465	1	0	1	15
N423	2	1	2	15
N424	3	2	3	15
N425	5	4	4	15
G001458535	1	0	1	15
N426	4	2	3	15
N427	2	1	2	15
N428	2	1	2	15
N429	8	6	7	15
N430	10	9	9	15
G001802215	1	0	1	15
N431	2	1	2	15
N432	4	3	4	15
N433	12	11	8	15
G000013045	1	0	1	15
G000419585	1	0	1	15
N434	3	2	3	15
N435	3	2	3	15
N436	3	2	3	15
N437	7	6	7	15
N438	3	2	3	15
N439	49	48	13	15
N440	3	2	3	15
N441	103	101	16	15
N442	69	68	15	15
N443	551	548	39	15
G000020145	1	0	1	15
N444	7	6	5	15
G001800495	1	0	1	15
G001871125	1	0	1	15
N445	3	2	3	15
N446	9	7	7	15
G001804155	1	0	1	15
N447	4	3	3	15
N448	2	1	2	15
N449	2	1	2	15
N450	7	6	7	15
N451	13	12	9	15
G001723765	1	0	1	15
G001824605	1	0	1	15
G000315095	1	0	1	15
N452	7	6	6	15
G000284115	1	0	1	15
N453	12	11	8	15
N454	6	5	5	15
N455	25	24	15	15
N456	2	1	2	15
N457	3	2	3	15
G001017655	1	0	1	15
N458	4	3	4	15
N459	7	6	6	15
N460	7	6	5	15
N461	4	3	4	15
N462	26	24	12	15
N463	14	10	8	15
N464	13	12	8	15
N465	10	4	4	15
N466	67	46	18	15
G001773915	1	0	1	15
G001775695	1	0	1	15
G000820845	1	0	1	15
N467	3	2	3	15
G001918885	1	0	1	15
G001920875	1	0	1	15
N468	3	2	3	15
N469	22	21	11	15
G001790715	1	0	1	15
N470	3	2	3	15
N471	3	2	3	15
N472	8	7	6	15
N473	3	2	3	15
N474	18	17	10	15
N475	3	2	3	15
N476	19	18	9	15
N477	12	11	7	15
N478	13	12	9	15
N479	12	11	6	15
N480	36	33	11	15
G001799195	1	0	1	15
N481	3	2	3	15
N482	41	40	11	15
N483	153	152	23	15
N484	2	1	2	15
N485	7	6	5	15
G001781965	1	0	1	15
N486	12	11	8	15
N487	868	862	39	15
N488	1596	1505	42	15
N489	6	5	4	15
N490	8	7	6	15
G000165505	1	0	1	15
G000426625	1	0	1	15
G000622245	1	0	1	15
N491	18	17	9	15
G000325665	1	0	1	15
N492	3	2	3	15
G001829155	1	0	1	15
N493	3	2	3	15
G001829455	1	0	1	15
N494	26	25	10	15
N495	3	2	3	15
N496	91	89	17	15
G000517565	1	0	1	15
N497	4	3	4	15
N498	3	2	3	15
N499	103	102	16	15
N500	6	5	5	15
N501	14	13	7	15
G001873755	1	0	1	15
N502	1236	1142	35	15
G000405325	1	0	1	15
G001509285	1	0	1	15
G001547735	1	0	1	15
N503	18	17	9	15
N504	8	7	5	15
N505	40	37	11	15
G001443005	1	0	1	15
N506	26	25	10	15
G001784175	1	0	1	15
N507	41	40	12	15
N508	11	8	6	15
N509	14	9	5	15
N510	6	5	5	15
N511	20	19	12	15
N512	2	1	2	15
N513	274	265	31	15
N514	8	7	6	15
N515	121	118	18	15
N516	4	3	4	15
N517	1076	1048	41	15
N518	7	6	5	15
N519	9	8	8	15
N520	9	8	6	15
N521	1926	1900	54	15
G000698785	1	0	1	16
G000730285	1	0	1	16
G001917505	1	0	1	16
N522	2	1	2	16
G000685395	1	0	1	16
N523	2	1	2	16
G001443365	1	0	1	16
N524	27	26	12	16
G000446015	1	0	1	16
G000813245	1	0	1	16
G000960885	1	0	1	16
N525	4	3	4	16
G000015805	1	0	1	16
N526	7	6	5	16
G001516585	1	0	1	16
N527	3	2	3	16
G001748385	1	0	1	16
N528	10	9	9	16
G000015945	1	0	1	16
G000092465	1	0	1	16
G000264495	1	0	1	16
N529	6	5	5	16
G000223395	1	0	1	16
N530	3	2	3	16
N531	3	2	3	16
N532	6	5	6	16
G000258425	1	0	1	16
N533	95	37	15	16
N534	3	2	3	16
N535	5	4	4	16
N536	2	1	2	16
N537	5	4	4	16
G000258515	1	0	1	16
N538	7	6	5	16
G000220645	1	0	1	16
N539	2	1	2	16
G000008645	1	0	1	16
G000828575	1	0	1	16
N540	3	2	3	16
N541	9	8	5	16
G000012545	1	0	1	16
G001729395	1	0	1	16
N542	5	4	4	16
N543	8	7	6	16
G000447225	1	0	1	16
G000965745	1	0	1	16
G000496135	1	0	1	16
N544	2	1	2	16
G000152265	1	0	1	16
N545	5	4	5	16
G001421185	1	0	1	16
G001512965	1	0	1	16
G000800805	1	0	1	16
N546	5	4	5	16
G002010295	1	0	1	16
N547	4	3	3	16
G000789255	1	0	1	16
G001006045	1	0	1	16
G000194625	1	0	1	16
N548	7	6	6	16
N549	2	1	2	16
N550	3	2	3	16
N551	6	5	6	16
N552	13	12	8	16
G000711905	1	0	1	16
G001507975	1	0	1	16
N553	3	2	3	16
N554	4	3	3	16
N555	2	1	2	16
N556	71	64	17	16
G000196895	1	0	1	16
N557	7	6	5	16
N558	20	19	10	16
N559	70	69	15	16
G900129715	1	0	1	16
G900142505	1	0	1	16
G900142475	1	0	1	16
N560	2	1	2	16
G900129735	1	0	1	16
N561	4	3	3	16
N562	3	1	2	16
G001536205	1	0	1	16
G001442935	1	0	1	16
G001536085	1	0	1	16
G001535985	1	0	1	16
G001536145	1	0	1	16
G001804605	1	0	1	16
N563	7	5	6	16
G001871325	1	0	1	16
N564	9	8	8	16
G001804555	1	0	1	16
G001804625	1	0	1	16
G001804565	1	0	1	16
N565	3	2	3	16
G000020525	1	0	1	16
N566	11	10	7	16
G000375425	1	0	1	16
N567	2	1	2	16
G900129315	1	0	1	16
N568	2	1	2	16
G000724545	1	0	1	16
N569	2	1	2	16
G001567405	1	0	1	16
N570	6	5	6	16
G001897535	1	0	1	16
N571	2	1	2	16
G900116565	1	0	1	16
N572	48	47	12	16
G000020565	1	0	1	16
N573	2	1	2	16
N574	2	1	2	16
N575	101	99	15	16
G001567275	1	0	1	16
N576	68	67	14	16
N577	263	261	38	16
N578	288	286	27	16
N579	2	1	2	16
N580	5	4	4	16
G001799975	1	0	1	16
N581	2	1	2	16
G001027545	1	0	1	16
N582	8	6	6	16
N583	2	1	2	16
N584	2	1	2	16
G001803975	1	0	1	16
G001871815	1	0	1	16
G001804125	1	0	1	16
G001874025	1	0	1	16
G001872775	1	0	1	16
N585	6	5	6	16
G001805805	1	0	1	16
N586	12	11	8	16
N587	2	1	2	16
N588	5	4	5	16
G001303695	1	0	1	16
N589	11	10	7	16
N590	2	1	2	16
N591	4	3	4	16
N592	7	6	4	16
N593	18	17	14	16
G000170755	1	0	1	16
G001603055	1	0	1	16
G001803205	1	0	1	16
N594	2	1	2	16
G001804885	1	0	1	16
N595	3	2	3	16
G000155695	1	0	1	16
N596	6	5	5	16
N597	2	1	2	16
N598	5	4	4	16
G001604625	1	0	1	16
N599	3	2	3	16
N600	6	5	5	16
N601	20	18	11	16
N602	6	2	3	16
N603	8	7	7	16
N604	2	1	2	16
N605	11	10	7	16
G000493885	1	0	1	16
N606	9	3	3	16
N607	24	18	8	16
N608	43	27	17	16
G001464665	1	0	1	16
N609	2	1	2	16
G000014905	1	0	1	16
N610	2	1	2	16
N611	4	3	3	16
N612	18	17	10	16
G001790855	1	0	1	16
N613	2	1	2	16
G001803565	1	0	1	16
N614	2	1	2	16
N615	2	1	2	16
N616	6	5	5	16
G001803705	1	0	1	16
N617	2	1	2	16
N618	6	5	5	16
N619	12	11	9	16
G001803885	1	0	1	16
N620	2	1	2	16
N621	2	1	2	16
N622	17	16	8	16
N623	4	3	4	16
N624	8	7	6	16
N625	2	1	2	16
N626	11	10	8	16
N627	5	4	5	16
N628	7	6	4	16
N629	2	1	2	16
N630	34	31	10	16
G001797435	1	0	1	16
N631	2	1	2	16
N632	18	17	10	16
N633	23	22	7	16
N634	23	22	9	16
N635	130	129	22	16
G000177635	1	0	1	16
G000469585	1	0	1	16
N636	3	2	3	16
N637	4	3	4	16
G000224765	1	0	1	16
N638	11	10	7	16
G000014865	1	0	1	16
N639	867	861	38	16
N640	4	3	3	16
N641	1592	1501	41	16
N642	3	2	3	16
N643	3	2	3	16
N644	3	2	3	16
N645	5	4	5	16
G000479045	1	0	1	16
N646	17	16	8	16
G000518245	1	0	1	16
N647	2	1	2	16
G900112165	1	0	1	16
N648	2	1	2	16
G000266885	1	0	1	16
N649	25	24	9	16
G001749745	1	0	1	16
N650	2	1	2	16
N651	42	41	12	16
N652	49	47	16	16
G000420385	1	0	1	16
N653	3	2	3	16
G000170735	1	0	1	16
N654	2	1	2	16
G000010325	1	0	1	16
N655	102	101	15	16
N656	2	1	2	16
N657	4	3	4	16
G000989525	1	0	1	16
N658	13	12	6	16
N659	424	386	24	16
N660	812	755	34	16
N661	3	2	3	16
N662	15	14	8	16
N663	3	2	3	16
N664	5	4	4	16
N665	5	4	5	16
N666	35	32	10	16
N667	4	3	3	16
N668	22	21	9	16
N669	19	18	11	16
N670	22	21	11	16
N671	4	1	2	16
N672	7	6	5	16
N673	8	4	4	16
N674	6	4	4	16
N675	2	1	2	16
N676	4	3	4	16
G001858525	1	0	1	16
N677	19	18	11	16
G000011385	1	0	1	16
G000484535	1	0	1	16
N678	3	2	3	16
N679	271	262	30	16
G001917855	1	0	1	16
N680	7	6	5	16
G001918235	1	0	1	16
N681	120	117	17	16
G002011575	1	0	1	16
N682	3	2	3	16
N683	64	61	14	16
N684	1012	986	40	16
N685	3	2	3	16
N686	4	3	4	16
N687	2	1	2	16
N688	7	6	7	16
N689	3	2	3	16
N690	6	5	5	16
N691	4	3	4	16
N692	1922	1896	53	16
G001917995	1	0	1	17
G001918475	1	0	1	17
G000723185	1	0	1	17
G000955905	1	0	1	17
N693	6	5	5	17
N694	21	20	11	17
G000253055	1	0	1	17
N695	3	2	3	17
N696	3	2	3	17
N697	4	3	4	17
G000018305	1	0	1	17
N698	2	1	2	17
G001316025	1	0	1	17
N699	9	8	8	17
G000092185	1	0	1	17
N700	5	4	4	17
G000015145	1	0	1	17
N701	2	1	2	17
G000011125	1	0	1	17
N702	2	1	2	17
G000317795	1	0	1	17
N703	5	4	5	17
G000389735	1	0	1	17
N704	94	36	14	17
G000211475	1	0	1	17
N705	2	1	2	17
N706	2	1	2	17
N707	3	2	3	17
G000018365	1	0	1	17
G001647085	1	0	1	17
N708	2	1	2	17
N709	3	2	3	17
N710	2	1	2	17
N711	5	4	4	17
G000017225	1	0	1	17
G000018485	1	0	1	17
G000024185	1	0	1	17
N712	2	1	2	17
N713	3	2	3	17
N714	6	5	4	17
N715	2	1	2	17
N716	3	2	3	17
N717	2	1	2	17
N718	6	5	5	17
G001856845	1	0	1	17
G900090055	1	0	1	17
G001316225	1	0	1	17
N719	4	3	4	17
G001560915	1	0	1	17
N720	4	3	4	17
N721	2	1	2	17
N722	2	1	2	17
G002010045	1	0	1	17
N723	6	5	5	17
G000013445	1	0	1	17
G000235685	1	0	1	17
G000021965	1	0	1	17
N724	2	1	2	17
G001412355	1	0	1	17
N725	5	4	5	17
N726	2	1	2	17
N727	11	10	7	17
G000014945	1	0	1	17
N728	2	1	2	17
N729	2	1	2	17
N730	2	1	2	17
G000685155	1	0	1	17
G001317315	1	0	1	17
N731	20	19	9	17
N732	51	44	16	17
N733	3	2	3	17
N734	4	3	4	17
N735	6	5	5	17
N736	14	13	9	17
N737	28	27	14	17
N738	42	41	13	17
G900142495	1	0	1	17
G900142545	1	0	1	17
N739	2	1	2	17
N740	2	1	2	17
G001442925	1	0	1	17
G001535965	1	0	1	17
G001485625	1	0	1	17
G000279145	1	0	1	17
N741	6	4	5	17
N742	2	1	2	17
N743	7	6	7	17
G001302225	1	0	1	17
N744	2	1	2	17
N745	2	1	2	17
N746	9	8	6	17
G000375465	1	0	1	17
G001650905	1	0	1	17
G001564065	1	0	1	17
G001715195	1	0	1	17
G000250635	1	0	1	17
G000275825	1	0	1	17
G000212735	1	0	1	17
N747	5	4	5	17
G001438265	1	0	1	17
G001439115	1	0	1	17
N748	2	1	2	17
N749	46	45	11	17
G000304455	1	0	1	17
G000689375	1	0	1	17
G000426825	1	0	1	17
G001281695	1	0	1	17
N750	3	2	3	17
N751	98	96	14	17
G000242635	1	0	1	17
N752	67	66	13	17
N753	10	9	5	17
N754	253	251	37	17
N755	9	7	7	17
N756	279	278	26	17
G001799565	1	0	1	17
G001799915	1	0	1	17
G001871115	1	0	1	17
N757	4	3	3	17
G001799925	1	0	1	17
G001800095	1	0	1	17
N758	2	1	2	17
N759	6	4	5	17
G001804055	1	0	1	17
G001804205	1	0	1	17
G001804225	1	0	1	17
G001804315	1	0	1	17
G001804045	1	0	1	17
N760	5	4	5	17
N761	4	3	4	17
N762	8	7	7	17
G000296795	1	0	1	17
G000949635	1	0	1	17
G001828645	1	0	1	17
N763	4	3	4	17
N764	3	2	3	17
N765	8	7	6	17
G000171775	1	0	1	17
G000255705	1	0	1	17
G000186345	1	0	1	17
N766	3	2	3	17
N767	3	2	3	17
N768	4	3	3	17
G001828265	1	0	1	17
