name	taxa	splits	postlevels	prelevels
N1	10575	10542	57	1
N2	669	665	35	2
N3	9906	9876	56	2
N4	120	119	18	3
N5	549	545	34	3
N6	8	7	6	3
N7	9898	9868	55	3
N8	15	14	10	4
N9	105	104	17	4
N10	6	5	4	4
N11	543	539	33	4
G001778455	1	0	1	4
N12	7	6	5	4
N13	2189	2186	45	4
N14	7709	7681	54	4
N15	2	1	2	5
N16	13	12	9	5
G000415945	1	0	1	5
N17	104	103	16	5
N18	2	1	2	5
N19	4	3	3	5
N20	249	245	24	5
N21	294	293	32	5
N22	2	1	2	5
N23	5	4	4	5
N24	33	30	9	5
N25	2156	2155	44	5
N26	1559	1556	38	5
N27	6150	6124	53	5
G001875425	1	0	1	6
G001875345	1	0	1	6
G000246735	1	0	1	6
N28	12	11	8	6
N29	30	29	15	6
N30	74	73	15	6
G001871535	1	0	1	6
G001871475	1	0	1	6
N31	2	1	2	6
N32	2	1	2	6
N33	7	6	5	6
N34	242	238	23	6
N35	40	39	13	6
N36	254	253	31	6
G002011365	1	0	1	6
G002011415	1	0	1	6
N37	2	1	2	6
N38	3	2	3	6
N39	6	5	5	6
N40	27	24	8	6
N41	74	73	13	6
N42	2082	2081	43	6
N43	323	320	27	6
N44	1236	1235	37	6
N45	1983	1972	43	6
N46	4167	4151	52	6
G001628435	1	0	1	7
N47	11	10	7	7
N48	2	1	2	7
N49	28	27	14	7
N50	31	30	11	7
N51	43	42	14	7
G000402355	1	0	1	7
G000830275	1	0	1	7
G001871415	1	0	1	7
G000830295	1	0	1	7
N52	3	2	3	7
N53	4	3	4	7
N54	19	18	8	7
N55	223	219	22	7
N56	18	17	11	7
N57	22	21	12	7
N58	48	47	13	7
N59	206	205	30	7
G002011425	1	0	1	7
G002010355	1	0	1	7
G002010365	1	0	1	7
N60	2	1	2	7
G001873945	1	0	1	7
N61	5	4	4	7
G001784485	1	0	1	7
N62	26	23	7	7
N63	32	31	10	7
N64	42	41	12	7
N65	77	76	16	7
N66	2005	2004	42	7
N67	28	27	15	7
N68	295	292	26	7
N69	13	12	8	7
N70	1223	1222	36	7
N71	133	132	19	7
N72	1850	1839	42	7
N73	970	969	40	7
N74	3197	3181	51	7
G001629205	1	0	1	8
N75	10	9	6	8
G900103505	1	0	1	8
G000403645	1	0	1	8
G000337515	1	0	1	8
N76	27	26	13	8
N77	15	14	10	8
N78	16	15	7	8
N79	2	1	2	8
N80	41	40	13	8
G001940755	1	0	1	8
N81	2	1	2	8
G001940655	1	0	1	8
N82	3	2	3	8
N83	5	4	5	8
N84	14	13	7	8
N85	56	55	19	8
N86	167	163	21	8
N87	3	2	3	8
N88	15	14	10	8
N89	3	2	3	8
N90	19	18	11	8
N91	2	1	2	8
N92	46	45	12	8
N93	60	59	15	8
N94	146	145	29	8
G002011435	1	0	1	8
G002010385	1	0	1	8
N95	2	1	2	8
N96	3	2	3	8
N97	11	10	6	8
N98	15	12	6	8
G000347575	1	0	1	8
N99	31	30	9	8
N100	2	1	2	8
N101	40	39	11	8
N102	5	4	4	8
N103	72	71	15	8
N104	17	16	9	8
N105	1988	1987	41	8
N106	6	5	5	8
N107	22	21	14	8
N108	2	1	2	8
N109	293	290	25	8
N110	4	3	4	8
N111	9	8	7	8
N112	154	153	18	8
N113	1069	1068	35	8
N114	66	65	14	8
N115	67	66	18	8
N116	373	368	27	8
N117	1477	1470	41	8
N118	2	1	2	8
N119	968	967	39	8
N120	168	167	23	8
N121	3029	3013	50	8
N122	2	1	2	9
N123	8	7	5	9
N124	2	1	2	9
N125	25	24	12	9
N126	2	1	2	9
N127	13	12	9	9
N128	6	5	5	9
N129	10	9	6	9
G000496195	1	0	1	9
G000427685	1	0	1	9
N130	16	15	9	9
N131	25	24	12	9
G001940725	1	0	1	9
G001940645	1	0	1	9
G001563325	1	0	1	9
N132	2	1	2	9
G001940665	1	0	1	9
N133	4	3	4	9
N134	4	3	4	9
N135	10	9	6	9
N136	9	8	7	9
N137	47	46	18	9
N138	10	9	9	9
N139	157	153	20	9
G002011395	1	0	1	9
N140	2	1	2	9
G001856825	1	0	1	9
N141	14	13	9	9
G001595885	1	0	1	9
N142	2	1	2	9
N143	4	3	4	9
N144	15	14	10	9
G001515205	1	0	1	9
G001515215	1	0	1	9
N145	8	7	6	9
N146	38	37	11	9
N147	6	5	6	9
N148	54	53	14	9
G001914405	1	0	1	9
N149	145	144	28	9
G001871865	1	0	1	9
G001778315	1	0	1	9
G000402295	1	0	1	9
N150	2	1	2	9
N151	4	3	3	9
N152	7	6	5	9
N153	7	6	5	9
N154	8	5	4	9
N155	2	1	2	9
N156	29	28	8	9
G000021645	1	0	1	9
G000020965	1	0	1	9
N157	5	4	4	9
N158	35	34	10	9
N159	2	1	2	9
N160	3	2	3	9
G001805475	1	0	1	9
N161	71	70	14	9
N162	7	6	5	9
N163	10	9	8	9
N164	653	652	30	9
N165	1335	1334	40	9
N166	2	1	2	9
N167	4	3	4	9
G001858525	1	0	1	9
N168	21	20	13	9
G000011385	1	0	1	9
G000484535	1	0	1	9
N169	3	2	3	9
N170	290	287	24	9
G001787865	1	0	1	9
N171	3	2	3	9
G001302805	1	0	1	9
N172	8	7	6	9
N173	5	4	5	9
N174	149	148	17	9
N175	42	41	16	9
N176	1027	1026	34	9
G001784175	1	0	1	9
N177	65	64	13	9
N178	4	3	4	9
N179	63	62	17	9
N180	171	170	22	9
N181	202	197	26	9
N182	2	1	2	9
N183	1475	1468	40	9
G001791795	1	0	1	9
G001872985	1	0	1	9
N184	34	33	10	9
N185	934	933	38	9
N186	10	9	8	9
N187	158	157	22	9
N188	69	68	15	9
N189	2960	2944	49	9
G001629165	1	0	1	10
G001628475	1	0	1	10
N190	3	2	3	10
N191	5	4	4	10
G001564285	1	0	1	10
G001563955	1	0	1	10
N192	2	1	2	10
N193	23	22	11	10
G000026045	1	0	1	10
G000591055	1	0	1	10
G900110215	1	0	1	10
N194	12	11	8	10
N195	2	1	2	10
N196	4	3	4	10
N197	3	2	3	10
N198	7	6	5	10
N199	2	1	2	10
N200	14	13	8	10
N201	5	4	4	10
N202	20	19	11	10
G001940705	1	0	1	10
G001563335	1	0	1	10
G001717015	1	0	1	10
N203	3	2	3	10
G001774245	1	0	1	10
N204	3	2	3	10
N205	4	3	3	10
N206	6	5	5	10
G001768965	1	0	1	10
N207	8	7	6	10
G001830115	1	0	1	10
N208	46	45	17	10
N209	2	1	2	10
N210	8	7	8	10
G000019605	1	0	1	10
N211	156	152	19	10
G000025665	1	0	1	10
G000327505	1	0	1	10
N212	3	2	3	10
N213	11	10	8	10
G001595945	1	0	1	10
G001595875	1	0	1	10
G001800755	1	0	1	10
N214	3	2	3	10
N215	3	2	3	10
N216	12	11	9	10
G001587675	1	0	1	10
N217	7	6	5	10
N218	9	8	6	10
N219	29	28	10	10
G002011125	1	0	1	10
N220	5	4	5	10
G000007185	1	0	1	10
N221	53	52	13	10
N222	23	22	11	10
N223	122	121	27	10
G001302425	1	0	1	10
G000404345	1	0	1	10
N224	2	1	2	10
N225	2	1	2	10
N226	3	2	3	10
N227	4	3	4	10
N228	3	2	3	10
N229	4	3	4	10
N230	3	2	3	10
N231	5	2	3	10
G001443005	1	0	1	10
G001508835	1	0	1	10
N232	10	9	6	10
N233	19	18	7	10
N234	2	1	2	10
N235	3	2	3	10
G000745455	1	0	1	10
N236	34	33	9	10
G001767595	1	0	1	10
G001767735	1	0	1	10
G000405325	1	0	1	10
N237	2	1	2	10
N238	7	6	5	10
N239	64	63	13	10
N240	3	2	3	10
N241	4	3	4	10
N242	2	1	2	10
N243	8	7	7	10
N244	9	8	6	10
N245	644	643	29	10
N246	141	140	18	10
N247	1194	1193	39	10
G001899315	1	0	1	10
G001464165	1	0	1	10
G001899385	1	0	1	10
N248	3	2	3	10
N249	4	3	3	10
N250	17	16	12	10
G000332275	1	0	1	10
N251	2	1	2	10
N252	85	84	22	10
N253	205	202	23	10
G000380725	1	0	1	10
N254	2	1	2	10
G001768085	1	0	1	10
N255	7	6	5	10
G001917855	1	0	1	10
N256	4	3	4	10
N257	69	68	16	10
N258	80	79	15	10
G001724515	1	0	1	10
N259	41	40	15	10
N260	2	1	2	10
N261	1025	1024	33	10
N262	29	28	9	10
N263	36	35	12	10
G001304075	1	0	1	10
N264	3	2	3	10
N265	17	16	13	10
N266	46	45	16	10
N267	28	27	14	10
N268	143	142	21	10
N269	31	30	13	10
N270	171	166	25	10
G002011845	1	0	1	10
G000404445	1	0	1	10
N271	21	20	9	10
N272	1454	1447	39	10
N273	2	1	2	10
N274	32	31	9	10
N275	18	17	12	10
N276	916	915	37	10
G001790695	1	0	1	10
N277	9	8	7	10
N278	17	16	7	10
N279	141	140	21	10
N280	13	12	7	10
N281	56	55	14	10
N282	318	317	25	10
N283	2642	2626	48	10
G001629245	1	0	1	11
N284	2	1	2	11
N285	2	1	2	11
N286	3	2	3	11
G000691505	1	0	1	11
G000517625	1	0	1	11
G001563885	1	0	1	11
N287	22	21	10	11
N288	3	2	3	11
N289	9	8	7	11
G001767315	1	0	1	11
G001305655	1	0	1	11
G000474235	1	0	1	11
N290	3	2	3	11
G000196895	1	0	1	11
N291	2	1	2	11
N292	3	2	3	11
N293	4	3	4	11
G001469955	1	0	1	11
G000283335	1	0	1	11
N294	5	4	5	11
N295	9	8	7	11
N296	2	1	2	11
N297	3	2	3	11
N298	5	4	4	11
N299	15	14	10	11
G001717025	1	0	1	11
N300	2	1	2	11
G001577155	1	0	1	11
N301	2	1	2	11
N302	2	1	2	11
N303	2	1	2	11
G001593865	1	0	1	11
N304	5	4	4	11
G001920655	1	0	1	11
N305	7	6	5	11
N306	7	6	5	11
N307	39	38	16	11
G000270325	1	0	1	11
G000405685	1	0	1	11
G002011075	1	0	1	11
N308	7	6	7	11
N309	4	3	4	11
N310	152	148	18	11
G000496135	1	0	1	11
N311	2	1	2	11
N312	4	3	3	11
N313	7	6	7	11
G001800745	1	0	1	11
N314	2	1	2	11
G001800735	1	0	1	11
N315	2	1	2	11
N316	4	3	4	11
N317	8	7	8	11
N318	3	2	3	11
N319	4	3	4	11
G000215995	1	0	1	11
N320	8	7	5	11
N321	13	12	6	11
N322	16	15	9	11
G001873845	1	0	1	11
N323	4	3	4	11
N324	19	18	8	11
N325	34	33	12	11
N326	2	1	2	11
N327	21	20	10	11
N328	2	1	2	11
N329	120	119	26	11
G001771695	1	0	1	11
G001771415	1	0	1	11
G001772435	1	0	1	11
G001771585	1	0	1	11
G001771535	1	0	1	11
N330	2	1	2	11
G001771705	1	0	1	11
N331	3	2	3	11
G001772375	1	0	1	11
N332	2	1	2	11
G001772415	1	0	1	11
N333	3	2	3	11
G001771615	1	0	1	11
N334	2	1	2	11
G001771495	1	0	1	11
N335	4	1	2	11
N336	4	3	4	11
N337	6	5	5	11
N338	8	7	6	11
N339	11	10	6	11
G001871575	1	0	1	11
G000284335	1	0	1	11
G000378005	1	0	1	11
N340	2	1	2	11
N341	11	10	6	11
N342	23	22	8	11
G000402235	1	0	1	11
G001509285	1	0	1	11
N343	3	2	3	11
N344	4	3	4	11
G001950395	1	0	1	11
N345	63	62	12	11
G000328625	1	0	1	11
N346	2	1	2	11
G000144695	1	0	1	11
N347	3	2	3	11
G001512435	1	0	1	11
G000020485	1	0	1	11
G900103135	1	0	1	11
N348	7	6	6	11
G002010535	1	0	1	11
N349	8	7	5	11
N350	48	47	11	11
N351	596	595	28	11
N352	67	66	13	11
N353	74	73	17	11
N354	5	4	4	11
N355	1189	1188	38	11
G001784555	1	0	1	11
N356	2	1	2	11
N357	2	1	2	11
N358	2	1	2	11
G001917285	1	0	1	11
N359	16	15	11	11
G000013225	1	0	1	11
G000013205	1	0	1	11
G001870225	1	0	1	11
N360	84	83	21	11
N361	6	5	5	11
N362	199	196	22	11
G000494245	1	0	1	11
G000397765	1	0	1	11
N363	2	1	2	11
N364	5	4	4	11
G001919305	1	0	1	11
N365	3	2	3	11
N366	6	5	5	11
N367	63	62	15	11
N368	14	13	8	11
N369	66	65	14	11
N370	19	18	11	11
N371	22	21	14	11
G001766895	1	0	1	11
G001767615	1	0	1	11
N372	12	11	7	11
N373	1013	1012	32	11
N374	11	10	7	11
N375	18	17	8	11
G001730085	1	0	1	11
N376	35	34	11	11
G000372285	1	0	1	11
N377	2	1	2	11
G001828445	1	0	1	11
N378	16	15	12	11
N379	15	14	11	11
N380	31	30	15	11
G001829455	1	0	1	11
N381	27	26	13	11
N382	5	4	5	11
N383	138	137	20	11
N384	5	4	4	11
N385	26	25	12	11
N386	65	64	14	11
N387	106	101	24	11
N388	6	5	5	11
N389	15	14	8	11
G001873755	1	0	1	11
N390	1453	1446	38	11
G000478645	1	0	1	11
G000403035	1	0	1	11
N391	13	12	8	11
N392	19	18	8	11
G001304495	1	0	1	11
N393	17	16	11	11
N394	6	5	5	11
N395	910	909	36	11
G001780385	1	0	1	11
N396	8	7	6	11
G000212395	1	0	1	11
N397	16	15	6	11
N398	9	8	6	11
N399	132	131	20	11
N400	2	1	2	11
N401	11	10	6	11
N402	3	2	3	11
N403	53	52	13	11
N404	16	15	7	11
N405	302	301	24	11
N406	24	23	13	11
N407	2618	2602	47	11
G001629185	1	0	1	12
G001629235	1	0	1	12
G001628485	1	0	1	12
G001628455	1	0	1	12
G001629155	1	0	1	12
N408	2	1	2	12
N409	7	6	5	12
N410	15	14	9	12
G900100385	1	0	1	12
N411	2	1	2	12
G000337455	1	0	1	12
N412	8	7	6	12
G001488575	1	0	1	12
N413	2	1	2	12
G000376445	1	0	1	12
G000710615	1	0	1	12
G000334895	1	0	1	12
N414	2	1	2	12
G000336675	1	0	1	12
N415	3	2	3	12
G000025685	1	0	1	12
N416	4	3	4	12
N417	3	2	3	12
N418	6	5	6	12
G900129775	1	0	1	12
G000495475	1	0	1	12
G000224475	1	0	1	12
N419	2	1	2	12
G001564175	1	0	1	12
N420	4	3	3	12
N421	2	1	2	12
N422	13	12	9	12
G001717035	1	0	1	12
G001717005	1	0	1	12
G001776015	1	0	1	12
G001775965	1	0	1	12
G002011035	1	0	1	12
G002009985	1	0	1	12
G001273495	1	0	1	12
G001775955	1	0	1	12
N423	2	1	2	12
N424	3	2	3	12
N425	3	2	3	12
N426	4	3	4	12
N427	2	1	2	12
N428	5	4	4	12
N429	4	3	4	12
N430	35	34	15	12
G000375685	1	0	1	12
N431	6	5	6	12
G000993805	1	0	1	12
N432	3	2	3	12
N433	31	30	13	12
N434	121	117	17	12
G001856845	1	0	1	12
G900090055	1	0	1	12
N435	2	1	2	12
N436	2	1	2	12
G000008265	1	0	1	12
N437	6	5	6	12
G001800795	1	0	1	12
G001800825	1	0	1	12
G001800815	1	0	1	12
G001800675	1	0	1	12
G000404225	1	0	1	12
N438	3	2	3	12
G001421175	1	0	1	12
N439	7	6	7	12
G001587655	1	0	1	12
N440	2	1	2	12
G001587715	1	0	1	12
N441	3	2	3	12
N442	3	2	3	12
N443	5	4	4	12
N444	5	4	4	12
N445	8	7	5	12
G000966265	1	0	1	12
N446	15	14	8	12
G001742785	1	0	1	12
N447	3	2	3	12
N448	8	7	6	12
N449	11	10	7	12
G000166095	1	0	1	12
N450	33	32	11	12
G002011155	1	0	1	12
G002011165	1	0	1	12
G002010305	1	0	1	12
N451	20	19	9	12
G001766815	1	0	1	12
G001766825	1	0	1	12
N452	35	34	13	12
N453	85	84	25	12
G001771655	1	0	1	12
G001771455	1	0	1	12
G001771395	1	0	1	12
N454	2	1	2	12
G001771365	1	0	1	12
G001772355	1	0	1	12
G001772455	1	0	1	12
N455	2	1	2	12
G001771345	1	0	1	12
G001772335	1	0	1	12
G001771425	1	0	1	12
G001771465	1	0	1	12
G001771625	1	0	1	12
G001771575	1	0	1	12
G000172975	1	0	1	12
N456	3	2	3	12
G000210715	1	0	1	12
N457	5	4	4	12
G000526375	1	0	1	12
N458	7	6	5	12
N459	5	4	4	12
N460	6	5	5	12
G000020945	1	0	1	12
G001896705	1	0	1	12
N461	4	3	3	12
N462	7	6	5	12
N463	5	4	4	12
N464	18	17	7	12
G001767755	1	0	1	12
N465	2	1	2	12
G001767575	1	0	1	12
N466	3	2	3	12
N467	20	19	8	12
N468	43	42	11	12
G000379025	1	0	1	12
G000517025	1	0	1	12
G900101375	1	0	1	12
N469	2	1	2	12
G000166415	1	0	1	12
N470	6	5	5	12
N471	4	3	4	12
N472	4	3	4	12
N473	14	13	8	12
N474	34	33	10	12
N475	137	136	18	12
N476	459	458	27	12
N477	24	23	11	12
N478	43	42	12	12
G900101835	1	0	1	12
N479	73	72	16	12
G001513125	1	0	1	12
N480	4	3	3	12
N481	13	12	7	12
N482	1176	1175	37	12
G001786505	1	0	1	12
G001784585	1	0	1	12
G001786555	1	0	1	12
G001784615	1	0	1	12
G001784565	1	0	1	12
G001784535	1	0	1	12
N483	3	2	3	12
N484	13	12	10	12
N485	8	7	4	12
N486	76	75	20	12
G000317065	1	0	1	12
N487	5	4	4	12
N488	6	5	5	12
N489	193	190	21	12
G000724625	1	0	1	12
G001898035	1	0	1	12
G000404425	1	0	1	12
N490	4	3	3	12
G001920725	1	0	1	12
N491	2	1	2	12
N492	2	1	2	12
N493	4	3	4	12
G001796605	1	0	1	12
N494	62	61	14	12
N495	5	4	4	12
N496	9	8	7	12
N497	12	11	7	12
N498	54	53	13	12
N499	2	1	2	12
N500	17	16	10	12
G000092425	1	0	1	12
N501	21	20	13	12
N502	3	2	3	12
N503	9	8	6	12
G000384495	1	0	1	12
N504	1012	1011	31	12
G001800015	1	0	1	12
N505	10	9	6	12
N506	4	3	4	12
N507	14	13	7	12
N508	11	10	7	12
N509	24	23	10	12
G000406005	1	0	1	12
G000401015	1	0	1	12
G001302825	1	0	1	12
N510	15	14	11	12
G000284115	1	0	1	12
N511	14	13	10	12
N512	6	5	5	12
N513	25	24	14	12
G000266885	1	0	1	12
N514	26	25	12	12
G001829375	1	0	1	12
N515	4	3	4	12
N516	40	39	15	12
N517	98	97	19	12
N518	2	1	2	12
N519	3	2	3	12
N520	4	3	4	12
N521	22	21	11	12
N522	10	9	6	12
N523	55	54	13	12
G001794905	1	0	1	12
N524	105	100	23	12
N525	2	1	2	12
N526	4	3	4	12
G001772305	1	0	1	12
N527	14	13	7	12
N528	61	59	14	12
N529	1392	1386	37	12
N530	2	1	2	12
N531	11	10	7	12
N532	8	7	6	12
N533	11	10	7	12
N534	3	2	3	12
N535	14	13	10	12
G001304035	1	0	1	12
N536	5	4	4	12
N537	52	51	16	12
N538	858	857	35	12
G002010715	1	0	1	12
N539	7	6	5	12
N540	8	7	5	12
N541	8	7	5	12
N542	2	1	2	12
N543	7	6	5	12
N544	17	16	9	12
N545	115	114	19	12
G001780165	1	0	1	12
G001774505	1	0	1	12
N546	3	2	3	12
N547	8	7	5	12
G000687145	1	0	1	12
N548	2	1	2	12
N549	3	2	3	12
N550	50	49	12	12
N551	6	5	6	12
N552	10	9	6	12
N553	8	7	5	12
N554	294	293	23	12
N555	2	1	2	12
N556	22	21	12	12
N557	66	65	12	12
N558	2552	2536	46	12
G001629255	1	0	1	13
G001629295	1	0	1	13
N559	3	2	3	13
N560	4	3	4	13
N561	3	2	3	13
N562	12	11	8	13
G001564135	1	0	1	13
G000416085	1	0	1	13
N563	3	2	3	13
N564	5	4	5	13
G000069025	1	0	1	13
G000230955	1	0	1	13
G000336915	1	0	1	13
G000336935	1	0	1	13
G000755245	1	0	1	13
N565	2	1	2	13
G001469865	1	0	1	13
N566	3	2	3	13
G900100875	1	0	1	13
N567	2	1	2	13
G000739575	1	0	1	13
N568	5	4	5	13
G000739555	1	0	1	13
G001282785	1	0	1	13
N569	2	1	2	13
N570	2	1	2	13
G000416045	1	0	1	13
G000496235	1	0	1	13
N571	2	1	2	13
N572	11	10	8	13
G001593925	1	0	1	13
G001593935	1	0	1	13
G001273385	1	0	1	13
N573	2	1	2	13
G001918765	1	0	1	13
N574	2	1	2	13
G001919285	1	0	1	13
N575	3	2	3	13
G000802205	1	0	1	13
G001870125	1	0	1	13
N576	2	1	2	13
N577	3	2	3	13
G001920395	1	0	1	13
N578	3	2	3	13
N579	3	2	3	13
N580	32	31	14	13
G000399825	1	0	1	13
N581	5	4	5	13
G000015225	1	0	1	13
N582	2	1	2	13
N583	13	12	7	13
N584	18	17	12	13
N585	26	25	9	13
N586	95	91	16	13
G000011185	1	0	1	13
G000195915	1	0	1	13
G000965745	1	0	1	13
G000447225	1	0	1	13
G000152265	1	0	1	13
N587	5	4	5	13
G000308215	1	0	1	13
N588	2	1	2	13
G000800805	1	0	1	13
N589	6	5	6	13
G001587575	1	0	1	13
G001587695	1	0	1	13
G001587605	1	0	1	13
N590	2	1	2	13
G000211475	1	0	1	13
N591	2	1	2	13
N592	2	1	2	13
N593	3	2	3	13
N594	2	1	2	13
N595	3	2	3	13
N596	4	3	3	13
N597	4	3	4	13
N598	4	3	3	13
N599	11	10	7	13
G001723845	1	0	1	13
N600	2	1	2	13
N601	3	2	3	13
N602	5	4	5	13
N603	2	1	2	13
N604	9	8	6	13
N605	5	4	5	13
N606	28	27	10	13
N607	4	3	4	13
N608	16	15	8	13
N609	3	2	3	13
N610	32	31	12	13
N611	8	7	5	13
N612	77	76	24	13
G001771505	1	0	1	13
G001772385	1	0	1	13
G001771545	1	0	1	13
G001771665	1	0	1	13
G000177335	1	0	1	13
N613	2	1	2	13
N614	2	1	2	13
N615	3	2	3	13
N616	3	2	3	13
N617	4	3	4	13
G001508935	1	0	1	13
N618	4	3	3	13
G000402835	1	0	1	13
N619	5	4	4	13
N620	2	1	2	13
N621	2	1	2	13
N622	2	1	2	13
N623	5	4	4	13
N624	2	1	2	13
N625	3	2	3	13
N626	7	6	5	13
N627	11	10	6	13
G001768645	1	0	1	13
G001767605	1	0	1	13
G002011575	1	0	1	13
N628	2	1	2	13
N629	3	2	3	13
N630	17	16	7	13
N631	11	10	6	13
N632	32	31	10	13
G900109985	1	0	1	13
G900114655	1	0	1	13
G900114545	1	0	1	13
N633	5	4	4	13
G001512695	1	0	1	13
N634	3	2	3	13
G001601575	1	0	1	13
N635	3	2	3	13
N636	2	1	2	13
N637	12	11	7	13
N638	5	4	5	13
N639	29	28	9	13
N640	54	53	12	13
N641	83	82	17	13
N642	8	7	6	13
N643	451	450	26	13
N644	3	2	3	13
N645	21	20	10	13
N646	19	18	9	13
N647	24	23	11	13
N648	11	10	6	13
N649	62	61	15	13
N650	2	1	2	13
N651	2	1	2	13
N652	4	3	4	13
N653	9	8	6	13
G001742305	1	0	1	13
N654	1175	1174	36	13
G000431555	1	0	1	13
N655	2	1	2	13
N656	2	1	2	13
N657	11	10	9	13
N658	4	3	3	13
N659	4	3	3	13
N660	2	1	2	13
N661	74	73	19	13
N662	2	1	2	13
N663	3	2	3	13
N664	2	1	2	13
N665	4	3	4	13
N666	11	10	5	13
N667	182	179	20	13
N668	2	1	2	13
N669	2	1	2	13
G001918845	1	0	1	13
G001918235	1	0	1	13
G000372165	1	0	1	13
G000383835	1	0	1	13
G001644275	1	0	1	13
N670	3	2	3	13
G002011475	1	0	1	13
N671	61	60	13	13
G000025005	1	0	1	13
N672	4	3	3	13
G001898225	1	0	1	13
N673	8	7	6	13
N674	3	2	3	13
N675	9	8	6	13
N676	4	3	4	13
N677	50	49	12	13
G000183745	1	0	1	13
G000195335	1	0	1	13
N678	6	5	5	13
N679	11	10	9	13
G000745915	1	0	1	13
N680	20	19	12	13
G000014185	1	0	1	13
N681	2	1	2	13
G900108055	1	0	1	13
N682	8	7	5	13
N683	21	20	8	13
N684	991	990	30	13
G000020145	1	0	1	13
N685	9	8	5	13
G001799555	1	0	1	13
N686	3	2	3	13
N687	5	4	4	13
N688	9	8	6	13
N689	3	2	3	13
N690	8	7	6	13
N691	11	10	9	13
N692	13	12	7	13
N693	2	1	2	13
N694	13	12	10	13
G001303695	1	0	1	13
N695	13	12	9	13
N696	2	1	2	13
N697	4	3	4	13
N698	7	6	6	13
N699	18	17	13	13
N700	2	1	2	13
N701	24	23	11	13
G001829155	1	0	1	13
N702	3	2	3	13
N703	4	3	4	13
N704	36	35	14	13
N705	43	42	18	13
N706	55	54	16	13
G000405125	1	0	1	13
G000402275	1	0	1	13
G000405145	1	0	1	13
N707	2	1	2	13
G001789275	1	0	1	13
N708	3	2	3	13
N709	3	2	3	13
N710	19	18	10	13
N711	5	4	5	13
N712	5	4	5	13
N713	16	15	7	13
N714	39	38	12	13
N715	28	27	11	13
N716	77	72	22	13
G000989255	1	0	1	13
G000989975	1	0	1	13
G001468925	1	0	1	13
N717	3	2	3	13
N718	4	3	4	13
N719	10	9	6	13
G001773455	1	0	1	13
N720	60	58	13	13
N721	505	501	25	13
N722	887	884	36	13
G001412365	1	0	1	13
G001875255	1	0	1	13
G001779875	1	0	1	13
N723	10	9	6	13
G001304015	1	0	1	13
N724	7	6	5	13
G001777945	1	0	1	13
N725	10	9	6	13
G001577215	1	0	1	13
N726	2	1	2	13
G000402455	1	0	1	13
N727	13	12	9	13
N728	2	1	2	13
N729	3	2	3	13
N730	4	3	4	13
N731	48	47	15	13
N732	13	12	9	13
N733	845	844	34	13
N734	3	2	3	13
N735	4	3	4	13
G000980755	1	0	1	13
N736	7	6	4	13
N737	3	2	3	13
N738	5	4	4	13
G000469585	1	0	1	13
G000177635	1	0	1	13
G000487995	1	0	1	13
N739	6	5	4	13
G001547735	1	0	1	13
N740	16	15	8	13
N741	5	4	5	13
N742	110	109	18	13
G001780795	1	0	1	13
N743	2	1	2	13
N744	3	2	3	13
N745	5	4	4	13
G000242615	1	0	1	13
G000428885	1	0	1	13
G001919385	1	0	1	13
N746	2	1	2	13
N747	6	5	5	13
N748	44	43	11	13
G001798265	1	0	1	13
N749	5	4	5	13
N750	4	3	4	13
N751	6	5	5	13
N752	3	2	3	13
N753	5	4	4	13
N754	97	96	16	13
N755	197	196	22	13
G000739515	1	0	1	13
G000739535	1	0	1	13
N756	2	1	2	13
N757	20	19	11	13
N758	27	26	10	13
N759	39	38	11	13
N760	893	892	37	13
N761	1659	1643	45	13
G000337555	1	0	1	14
N762	2	1	2	14
G000383975	1	0	1	14
N763	3	2	3	14
G000337695	1	0	1	14
N764	2	1	2	14
N765	4	3	4	14
N766	8	7	7	14
G000755225	1	0	1	14
N767	2	1	2	14
G000023965	1	0	1	14
N768	4	3	4	14
G000336695	1	0	1	14
G000336715	1	0	1	14
G000336755	1	0	1	14
N769	2	1	2	14
G000337095	1	0	1	14
G000172995	1	0	1	14
G000416005	1	0	1	14
N770	4	3	4	14
G000496215	1	0	1	14
G000416025	1	0	1	14
G001563795	1	0	1	14
G900109065	1	0	1	14
G001462205	1	0	1	14
G000447865	1	0	1	14
G000496175	1	0	1	14
N771	10	9	7	14
G001399805	1	0	1	14
G001399795	1	0	1	14
G001918745	1	0	1	14
G001919175	1	0	1	14
G001915065	1	0	1	14
N772	2	1	2	14
G000730285	1	0	1	14
G000698785	1	0	1	14
G000303155	1	0	1	14
N773	2	1	2	14
G001917995	1	0	1	14
N774	2	1	2	14
G000685395	1	0	1	14
N775	2	1	2	14
N776	9	8	7	14
N777	23	22	13	14
G000402095	1	0	1	14
N778	4	3	4	14
G000446015	1	0	1	14
G000813245	1	0	1	14
N779	5	4	5	14
N780	8	7	6	14
N781	4	3	4	14
N782	14	13	11	14
N783	11	10	8	14
N784	15	14	8	14
G000389735	1	0	1	14
N785	94	90	15	14
G001316225	1	0	1	14
N786	4	3	4	14
G001512965	1	0	1	14
G001421185	1	0	1	14
G001563305	1	0	1	14
N787	5	4	5	14
G001587595	1	0	1	14
G001587635	1	0	1	14
G000195935	1	0	1	14
G000011105	1	0	1	14
G000007305	1	0	1	14
G000275605	1	0	1	14
G000263735	1	0	1	14
N788	2	1	2	14
G002009975	1	0	1	14
